trajectory_id,is_best,generation,x_au,y_au,z_au,time
3,0,91,1.9944058082276648,0.3603082297341531,-0.2587359566788799,2030-09-30 12:00:00
3,0,91,1.9836093651037483,0.2619681508843968,-0.25754489795683005,2030-10-10 12:00:00
3,0,91,1.9656604031305136,0.16268567151337657,-0.25542517642063317,2030-10-20 12:00:00
3,0,91,1.9403146505786368,0.06279359673731368,-0.25234428294871303,2030-10-30 12:00:00
3,0,91,1.907312920576796,-0.03734319473752143,-0.24826769787157432,2030-11-09 12:00:00
3,0,91,1.8663805981615191,-0.13732110817635934,-0.24315880978268298,2030-11-19 12:00:00
3,0,91,1.8172275065647083,-0.2366898837912026,-0.23697888085631652,2030-11-29 12:00:00
3,0,91,1.7595483669115461,-0.33494303042837825,-0.22968708586578268,2030-12-09 12:00:00
3,0,91,1.6930241702117772,-0.43150626061838154,-0.2212406655670803,2030-12-19 12:00:00
3,0,91,1.6173249352823917,-0.5257234645519997,-0.21159525507406726,2030-12-29 12:00:00
3,0,91,1.532114555340626,-0.6168396743674083,-0.20070547747526665,2031-01-08 12:00:00
3,0,91,1.4370587751074828,-0.7039803930756249,-0.18852593690000033,2031-01-18 12:00:00
3,0,91,1.3318378405672178,-0.7861266265008635,-0.17501281026491072,2031-01-28 12:00:00
3,0,91,1.2161660956207854,-0.8620850282060886,-0.16012633235014592,2031-02-07 12:00:00
3,0,91,1.0898218534013997,-0.9304528778546243,-0.14383460661871725,2031-02-17 12:00:00
3,0,91,0.9526923388535986,-0.989578412420139,-0.12611936705959773,2031-02-27 12:00:00
3,0,91,0.8048404264005834,-1.0375187719588788,-0.10698457090061621,2031-03-09 12:00:00
3,0,91,0.646602121914615,-1.0720012899479652,-0.08646899915391165,2031-03-19 12:00:00
3,0,91,0.4787255343287735,-1.090400275102223,-0.06466428962667305,2031-03-29 12:00:00
3,0,91,0.3025614001479733,-1.0897523575268264,-0.04173976203060097,2031-04-08 12:00:00
3,0,91,0.12030742814875427,-1.0668498817708805,-0.017974416062174363,2031-04-18 12:00:00
3,0,91,-0.06471462629524746,-1.0184710416231064,0.006206514311189122,2031-04-28 12:00:00
3,0,91,-0.24781967953167497,-0.9418143055731821,0.030199480106906488,2031-05-08 12:00:00
3,0,91,-0.42290419440905563,-0.8351711475685565,0.053213981562460266,2031-05-18 12:00:00
3,0,91,-0.582784113257968,-0.6987512793250504,0.07431474696245945,2031-05-28 12:00:00
3,0,91,-0.7200798251711018,-0.5353700322520754,0.09253539327963954,2031-06-07 12:00:00
3,0,91,-0.8285307517023076,-0.35056233799626896,0.10704923703510436,2031-06-17 12:00:00
3,0,91,-0.9042456671397245,-0.15185049369555834,0.11733358257250694,2031-06-27 12:00:00
3,0,91,-0.9462901325659197,0.052615812520348144,0.1232491180129808,2031-07-07 12:00:00
3,0,91,-0.9563902377298331,0.255429763782252,0.12500434433132823,2031-07-17 12:00:00
3,0,91,-0.9380529220752625,0.450778633423875,0.12304295906807872,2031-07-27 12:00:00
3,0,91,-0.8955950117403618,0.6346618880321533,0.11791798529264637,2031-08-06 12:00:00
3,0,91,-0.8334057481403251,0.8046789260211793,0.11019534763121779,2031-08-16 12:00:00
3,0,91,-0.7555202519653084,0.9596471778061749,0.10039753951093788,2031-08-26 12:00:00
3,0,91,-0.665439463156474,1.0992228841113882,0.08897936857911312,2031-09-05 12:00:00
3,0,91,-0.5661005708221217,1.2235966458670564,0.0763234469921363,2031-09-15 12:00:00
3,0,91,-0.45992206865230356,1.3332749473840584,0.06274557917165921,2031-09-25 12:00:00
3,0,91,-0.34887680767262375,1.4289338168226469,0.04850394951947877,2031-10-05 12:00:00
3,0,91,-0.23456876249316377,1.5113254265003422,0.03380890844923565,2031-10-15 12:00:00
3,0,91,-0.1183027880095147,1.5812208571871111,0.01883192493897247,2031-10-25 12:00:00
3,0,91,-0.001143817241000619,1.6393765270653886,0.003713216578384388,2031-11-04 12:00:00
3,0,91,0.11603467253933888,1.6865156669131913,-0.01143198411897579,2031-11-14 12:00:00
3,0,91,0.23251173523676816,1.7233191478990868,-0.026508384651584588,2031-11-24 12:00:00
3,0,91,0.3476879967254026,1.7504219953742255,-0.04143661158464695,2031-12-04 12:00:00
3,0,91,0.4610611278771561,1.768413266412304,-0.0561500192775314,2031-12-14 12:00:00
3,0,91,0.5722064189133755,1.7778378388616074,-0.07059215825783283,2031-12-24 12:00:00
3,0,91,0.6807613614429943,1.7791992147659406,-0.08471476288473469,2032-01-03 12:00:00
3,0,91,0.7864133654265815,1.7729627921196287,-0.09847614592208365,2032-01-13 12:00:00
3,0,91,0.8888899255322926,1.7595592796746231,-0.11183991152423332,2032-01-23 12:00:00
3,0,91,0.9879507027736454,1.7393880675760212,-0.12477391754137496,2032-02-02 12:00:00
3,0,91,1.0833811066927475,1.7128204524133066,-0.13724943339784243,2032-02-12 12:00:00
3,0,91,1.1749870561347937,1.6802026681635773,-0.14924045175504125,2032-02-22 12:00:00
3,0,91,1.2625906682339152,1.6418587067048658,-0.16072312141414338,2032-03-03 12:00:00
3,0,91,1.3460266802572944,1.5980929308364684,-0.17167527603210558,2032-03-13 12:00:00
3,0,91,1.425139451227273,1.5491924939661925,-0.1820760387008631,2032-03-23 12:00:00
3,0,91,1.4997804227475222,1.4954295869272316,-0.19190548665568827,2032-04-02 12:00:00
3,0,91,1.5698059435090752,1.4370635357542119,-0.20114436363094637,2032-04-12 12:00:00
3,0,91,1.6350753813136585,1.374342775948193,-0.20977382989719096,2032-04-22 12:00:00
3,0,91,1.6954494614737288,1.307506729613388,-0.2177752419663998,2032-05-02 12:00:00
3,0,91,1.7507887821594867,1.2367876123917356,-0.2251299554748318,2032-05-12 12:00:00
3,0,91,1.8009524664513523,1.1624121977199782,-0.2318191459472869,2032-05-22 12:00:00
3,0,91,1.8457969181328138,1.0846035668503151,-0.23782364309139445,2032-06-01 12:00:00
3,0,91,1.8851746541056367,1.0035828745184237,-0.24312377502826185,2032-06-11 12:00:00
3,0,91,1.9189331911205556,0.9195711622990467,-0.24769921948716736,2032-06-21 12:00:00
3,0,91,1.9469139686290875,0.8327912547508411,-0.25152885952046206,2032-07-01 12:00:00
3,0,91,1.9689512932869966,0.7434697776348446,-0.25459064177044843,2032-07-11 12:00:00
3,0,91,1.9848712942914528,0.6518393430547419,-0.2568614357830517,2032-07-21 12:00:00
3,0,91,1.9944908826621564,0.558140953635594,-0.25831689335845504,2032-07-31 12:00:00
3,0,91,1.9976167122083008,0.4626266872395682,-0.25893130751115073,2032-08-10 12:00:00
3,0,91,1.9940441458146003,0.3655627357311458,-0.25867747135234315,2032-08-20 12:00:00
3,0,91,1.9835562385920875,0.26723288660699057,-0.2575265382039678,2032-08-30 12:00:00
3,0,91,1.9659227604471743,0.16794255572214908,-0.25544788564374954,2032-09-09 12:00:00
3,0,91,1.9408992962718006,0.06802350389683567,-0.2524089881636864,2032-09-19 12:00:00
3,0,91,1.9082264845031747,-0.03216059888565395,-0.24837530599083243,2032-09-29 12:00:00
3,0,91,1.8676294875616168,-0.13220755923874436,-0.24331020179787263,2032-10-09 12:00:00
3,0,91,1.8188178355630098,-0.23166874552419253,-0.23717490315772968,2032-10-19 12:00:00
3,0,91,1.7614858550266959,-0.33003956289715036,-0.22992853761917037,2032-10-29 12:00:00
3,0,91,1.695313997955262,-0.42674793821255674,-0.22152828061506552,2032-11-08 12:00:00
3,0,91,1.6199715398842442,-0.521140353653821,-0.21192967617636635,2032-11-18 12:00:00
3,0,91,1.5351213423747012,-0.6124648814325747,-0.20108721975854993,2032-11-28 12:00:00
3,0,91,1.4404277113123503,-0.6998505938655201,-0.18895533602493486,2032-12-08 12:00:00
3,0,91,1.3355688781187072,-0.7822826849019434,-0.17548994885586147,2032-12-18 12:00:00
3,0,91,1.2202563567714937,-0.858572705999256,-0.16065093544069878,2032-12-28 12:00:00
3,0,91,1.0942644748458712,-0.9273236203108393,-0.14440589298433074,2033-01-07 12:00:00
3,0,91,0.9574748361462706,-0.9868901602943084,-0.12673583815516826,2033-01-17 12:00:00
3,0,91,0.809942392034453,-1.035336683755911,-0.1076437128964597,2033-01-27 12:00:00
3,0,91,0.6519920269858889,-1.0703981356757295,-0.08716686761282588,2033-02-06 12:00:00
3,0,91,0.48435639558905863,-1.0894560508752908,-0.06539494484704497,2033-02-16 12:00:00
3,0,91,0.3083651800791332,-1.0895523366273305,-0.04249453612630869,2033-02-26 12:00:00
3,0,91,0.12618841304847692,-1.0674798731907573,-0.01874104098594689,2033-03-08 12:00:00
3,0,91,-0.05888633104256931,-1.0200082426573127,0.005444773075371587,2033-03-18 12:00:00
3,0,91,-0.24221179110256721,-0.9443123486772141,0.02946432991981347,2033-03-28 12:00:00
3,0,91,-0.41771832995891983,-0.8386397752069592,0.05253163640046677,2033-04-07 12:00:00
3,0,91,-0.5782390855780477,-0.7031353821341222,0.07371379936340011,2033-04-17 12:00:00
3,0,91,-0.7163809556675224,-0.540538047476538,0.09204284646030163,2033-04-27 12:00:00
3,0,91,-0.8258332828735616,-0.3563146032533817,0.10668572582652536,2033-05-07 12:00:00
3,0,91,-0.902628142206448,-0.1579490113062036,0.11710984476597533,2033-05-17 12:00:00
3,0,91,-0.9457500295671034,0.04640831342085729,0.12316534132278241,2033-05-27 12:00:00
3,0,91,-0.9568605456032222,0.24931831484934908,0.12505225481956928,2033-06-06 12:00:00
3,0,91,-0.9394279094967174,0.4449210024498094,0.12320914161290686,2033-06-16 12:00:00
3,0,91,-0.8977537185356358,0.6291682411246369,0.11818693964182543,2033-06-26 12:00:00
3,0,91,-0.8362279917383871,0.799619515593138,0.11055158793558818,2033-07-06 12:00:00
3,0,91,-0.7588952248462759,0.955062238366374,0.1008267345713691,2033-07-16 12:00:00
3,0,91,-0.6692691151662911,1.0951315891250435,0.08946880143987103,2033-07-26 12:00:00
3,0,91,-0.5703000005213517,1.2200040746509349,0.07686208101223457,2033-08-05 12:00:00
3,0,91,-0.46441848222192855,1.330177081250375,0.06332393341664691,2033-08-15 12:00:00
3,0,91,-0.3536079524122411,1.4263209560934529,0.049113902351888866,2033-08-25 12:00:00
3,0,91,-0.23948129642604737,1.5091844598411333,0.03444349030970578,2033-09-04 12:00:00
3,0,91,-0.12335078884353398,1.579536738842965,0.01948512753865676,2033-09-14 12:00:00
3,0,91,-0.0062874994794349616,1.6381332229117642,0.004379828021669759,2033-09-24 12:00:00
3,0,91,0.11083002705046217,1.68569675004742,-0.010756517200593941,2033-10-04 12:00:00
3,0,91,0.22727665430998925,1.7229081651849822,-0.02582807042115663,2033-10-14 12:00:00
3,0,91,0.3424495314480707,1.750402685186144,-0.04075500538468863,2033-10-24 12:00:00
