            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2461052.500000000, A.D. 2026-Jan-12 00:00:00.0000, -2.128940556123453E+08,  3.723106513431536E+08, -1.833022909500575E+07, -1.285339137482237E+01, -8.933904332178043E+00,  1.249716394190284E+00,  1.431899777775638E+03,  4.292727539890123E+08, -1.427262049379753E+00,
2461053.500000000, A.D. 2026-Jan-13 00:00:00.0000, -2.140032530620563E+08,  3.715364343374531E+08, -1.822213879840554E+07, -1.282244423843903E+01, -8.987774717164278E+00,  1.252371569773334E+00,  1.431486576675866E+03,  4.291488794156633E+08, -1.440203878019916E+00,
2461054.500000000, A.D. 2026-Jan-14 00:00:00.0000, -2.151097685695163E+08,  3.707575657607512E+08, -1.811381967451246E+07, -1.279130935091638E+01, -9.041579521382840E+00,  1.255013316059333E+00,  1.431069646659099E+03,  4.290238869411229E+08, -1.453139379125558E+00,
2461055.500000000, A.D. 2026-Jan-15 00:00:00.0000, -2.162135859059125E+08,  3.699740512962309E+08, -1.800527288523039E+07, -1.275998654729160E+01, -9.095318350769055E+00,  1.257641595672311E+00,  1.430648989559892E+03,  4.288977771153764E+08, -1.466068476532597E+00,
2461056.500000000, A.D. 2026-Jan-16 00:00:00.0000, -2.173146888281083E+08,  3.691858966612349E+08, -1.789649959570432E+07, -1.272847566097389E+01, -9.148990808660313E+00,  1.260256370968229E+00,  1.430224607234826E+03,  4.287705504950131E+08, -1.478991093537929E+00,
2461057.500000000, A.D. 2026-Jan-17 00:00:00.0000, -2.184130610785043E+08,  3.683931076074901E+08, -1.778750097434309E+07, -1.269677652375156E+01, -9.202596495780167E+00,  1.262857604032670E+00,  1.429796501562667E+03,  4.286422076432726E+08, -1.491907152900765E+00,
2461058.500000000, A.D. 2026-Jan-18 00:00:00.0000, -2.195086863848971E+08,  3.675956899213346E+08, -1.767827819284329E+07, -1.266488896579879E+01, -9.256135010223678E+00,  1.265445256678357E+00,  1.429364674444517E+03,  4.285127491300914E+08, -1.504816576845261E+00,
2461059.500000000, A.D. 2026-Jan-19 00:00:00.0000, -2.206015484603415E+08,  3.667936494239450E+08, -1.756883242621262E+07, -1.263281281568107E+01, -9.309605947443863E+00,  1.268019290442437E+00,  1.428929127803971E+03,  4.283821755321485E+08, -1.517719287064739E+00,
2461060.500000000, A.D. 2026-Jan-20 00:00:00.0000, -2.216916310030105E+08,  3.659869919715651E+08, -1.745916485279410E+07, -1.260054790036135E+01, -9.363008900239043E+00,  1.270579666583732E+00,  1.428489863587268E+03,  4.282504874329117E+08, -1.530615204726396E+00,
2461061.500000000, A.D. 2026-Jan-21 00:00:00.0000, -2.227789176960581E+08,  3.651757234557366E+08, -1.734927665429007E+07, -1.256809404520336E+01, -9.416343458741828E+00,  1.273126346079592E+00,  1.428046883763441E+03,  4.281176854226823E+08, -1.543504250478817E+00,
2461062.500000000, A.D. 2026-Jan-22 00:00:00.0000, -2.238633922074804E+08,  3.643598498035288E+08, -1.723916901578671E+07, -1.253545107397433E+01, -9.469609210409468E+00,  1.275659289622515E+00,  1.427600190324466E+03,  4.279837700986395E+08, -1.556386344461031E+00,
2461063.500000000, A.D. 2026-Jan-23 00:00:00.0000, -2.249450381899781E+08,  3.635393769777707E+08, -1.712884312577885E+07, -1.250261880884594E+01, -9.522805740015956E+00,  1.278178457616472E+00,  1.427149785285407E+03,  4.278487420648844E+08, -1.569261406313992E+00,
2461064.500000000, A.D. 2026-Jan-24 00:00:00.0000, -2.260238392808187E+08,  3.627143109772829E+08, -1.701830017619489E+07, -1.246959707039162E+01, -9.575932629644939E+00,  1.280683810172782E+00,  1.426695670684556E+03,  4.277126019324817E+08, -1.582129355194724E+00,
2461065.500000000, A.D. 2026-Jan-25 00:00:00.0000, -2.270997791016979E+08,  3.618846578371103E+08, -1.690754136242263E+07, -1.243638567758251E+01, -9.628989458685858E+00,  1.283175307105578E+00,  1.426237848583574E+03,  4.275753503195015E+08, -1.594990109793961E+00,
2461066.500000000, A.D. 2026-Jan-26 00:00:00.0000, -2.281728412586010E+08,  3.610504236287556E+08, -1.679656788333480E+07, -1.240298444777786E+01, -9.681975803830042E+00,  1.285652907926739E+00,  1.425776321067619E+03,  4.274369878510587E+08, -1.607843588356832E+00,
2461067.500000000, A.D. 2026-Jan-27 00:00:00.0000, -2.292430093416631E+08,  3.602116144604112E+08, -1.668538094131552E+07, -1.236939319671101E+01, -9.734891239068576E+00,  1.288116571840241E+00,  1.425311090245471E+03,  4.272975151593496E+08, -1.620689708707522E+00,
2461068.500000000, A.D. 2026-Jan-28 00:00:00.0000, -2.303102669250277E+08,  3.593682364771941E+08, -1.657398174228741E+07, -1.233561173846952E+01, -9.787735335691728E+00,  1.290566257735807E+00,  1.424842158249652E+03,  4.271569328836882E+08, -1.633528388278690E+00,
2461069.500000000, A.D. 2026-Jan-29 00:00:00.0000, -2.313745975667032E+08,  3.585202958613780E+08, -1.646237149573861E+07, -1.230163988546819E+01, -9.840507662286171E+00,  1.293001924182064E+00,  1.424369527236531E+03,  4.270152416705375E+08, -1.646359544143138E+00,
2461070.500000000, A.D. 2026-Jan-30 00:00:00.0000, -2.324359848084175E+08,  3.576677988326278E+08, -1.635055141475126E+07, -1.226747744841256E+01, -9.893207784734541E+00,  1.295423529418605E+00,  1.423893199386425E+03,  4.268724421735402E+08, -1.659183093053118E+00,
