JDTDB,Date,X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,LT,RG,RR
2468007.500000000, A.D. 2045-Jan-27 00:00:00.0000,  3.019398738199159E+08, -2.278279762112790E+08, -2.693152443796217E+07,  1.034634220081380E+01,  1.630046085152725E+01, -1.704862127413938E+00,  1.264901179472375E+03,  3.792078337211224E+08, -1.434076946984632E+00,
2468008.500000000, A.D. 2045-Jan-28 00:00:00.0000,  3.028310529084970E+08, -2.264175521462139E+08, -2.707857919530129E+07,  1.028276170643046E+01,  1.634820269883074E+01, -1.699177094603659E+00,  1.264488664243172E+03,  3.790841647665972E+08, -1.428625174845412E+00,
2468009.500000000, A.D. 2045-Jan-29 00:00:00.0000,  3.037167278572644E+08, -2.250030140062174E+08, -2.722514118894579E+07,  1.021893171511639E+01,  1.639569380676254E+01, -1.693455570037898E+00,  1.264077724668354E+03,  3.789609681813732E+08, -1.423142483853539E+00,
2468010.500000000, A.D. 2045-Jan-30 00:00:00.0000,  3.045968771508388E+08, -2.235843835227256E+08, -2.737120726852398E+07,  1.015485318146396E+01,  1.644293261199403E+01, -1.687697612190522E+00,  1.263668369648777E+03,  3.788382466338595E+08, -1.417628943173771E+00,
2468011.500000000, A.D. 2045-Jan-31 00:00:00.0000,  3.054714793568145E+08, -2.221616825621343E+08, -2.751677428877689E+07,  1.009052707156478E+01,  1.648991755379135E+01, -1.681903280937564E+00,  1.263260608065197E+03,  3.787160027864400E+08, -1.412084623117276E+00,
2468012.500000000, A.D. 2045-Feb-01 00:00:00.0000,  3.063405131267534E+08, -2.207349331255720E+08, -2.766183910967955E+07,  1.002595436302880E+01,  1.653664707409627E+01, -1.676072637563632E+00,  1.262854448777942E+03,  3.785942392953743E+08, -1.406509595129643E+00,
2468013.500000000, A.D. 2045-Feb-02 00:00:00.0000,  3.072039571971813E+08, -2.193041573486649E+08, -2.780639859656316E+07,  9.961136044998240E+00,  1.658311961760393E+01, -1.670205744768151E+00,  1.262449900626589E+03,  3.784729588107010E+08, -1.400903931780507E+00,
2468014.500000000, A.D. 2045-Feb-03 00:00:00.0000,  3.080617903905846E+08, -2.178693775012959E+08, -2.795044962023748E+07,  9.896073118169426E+00,  1.662933363184086E+01, -1.664302666672342E+00,  1.262046972429641E+03,  3.783521639761402E+08, -1.395267706746252E+00,
2468015.500000000, A.D. 2045-Feb-04 00:00:00.0000,  3.089139916164100E+08, -2.164306159873562E+08, -2.809398905711399E+07,  9.830766594815623E+00,  1.667528756724158E+01, -1.658363468826435E+00,  1.261645672984207E+03,  3.782318574289996E+08, -1.389600994790277E+00,
2468016.500000000, A.D. 2045-Feb-05 00:00:00.0000,  3.097605398720654E+08, -2.149878953444913E+08, -2.823701378932969E+07,  9.765217498810530E+00,  1.672097987722114E+01, -1.652388218217304E+00,  1.261246011065699E+03,  3.781120418000810E+08, -1.383903871739726E+00,
2468017.500000000, A.D. 2045-Feb-06 00:00:00.0000,  3.106014142439237E+08, -2.135412382438407E+08, -2.837952070487177E+07,  9.699426865663842E+00,  1.676640901825654E+01, -1.646376983276533E+00,  1.260847995427523E+03,  3.779927197135898E+08, -1.378176414456618E+00,
2468018.500000000, A.D. 2045-Feb-07 00:00:00.0000,  3.114365939083298E+08, -2.120906674897687E+08, -2.852150669770244E+07,  9.633395742550245E+00,  1.681157344995118E+01, -1.640329833889278E+00,  1.260451634800790E+03,  3.778738937870471E+08, -1.372418700803691E+00,
2468019.500000000, A.D. 2045-Feb-08 00:00:00.0000,  3.122660581326100E+08, -2.106362060195924E+08, -2.866296866788518E+07,  9.567125188355918E+00,  1.685647163511364E+01, -1.634246841403591E+00,  1.260056937894032E+03,  3.777555666312052E+08, -1.366630809603315E+00,
2468020.500000000, A.D. 2045-Feb-09 00:00:00.0000,  3.130897862760860E+08, -2.091778769033009E+08, -2.880390352171156E+07,  9.500616273730563E+00,  1.690110203983633E+01, -1.628128078640297E+00,  1.259663913392930E+03,  3.776377408499656E+08, -1.360812820590487E+00,
2468021.500000000, A.D. 2045-Feb-10 00:00:00.0000,  3.139077577910940E+08, -2.077157033432683E+08, -2.894430817182875E+07,  9.433870081147756E+00,  1.694546313357478E+01, -1.621973619903588E+00,  1.259272569960061E+03,  3.775204190403038E+08, -1.354964814357906E+00,
2468022.500000000, A.D. 2045-Feb-11 00:00:00.0000,  3.147199522240095E+08, -2.062497086739593E+08, -2.908417953736840E+07,  9.366887704977131E+00,  1.698955338923334E+01, -1.615783540992212E+00,  1.258882916234661E+03,  3.774036037921972E+08, -1.349086872293334E+00,
2468023.500000000, A.D. 2045-Feb-12 00:00:00.0000,  3.155263492162780E+08, -2.047799163616272E+08, -2.922351454407606E+07,  9.299670251569347E+00,  1.703337128326316E+01, -1.609557919210843E+00,  1.258494960832401E+03,  3.772872976885592E+08, -1.343179076511082E+00,
2468024.500000000, A.D. 2045-Feb-13 00:00:00.0000,  3.163269285054553E+08, -2.033063500040028E+08, -2.936231012444198E+07,  9.232218839353532E+00,  1.707691529577284E+01, -1.603296833381557E+00,  1.258108712345192E+03,  3.771715033051800E+08, -1.337241509777626E+00,
2468025.500000000, A.D. 2045-Feb-14 00:00:00.0000,  3.171216699262546E+08, -2.018290333299730E+08, -2.950056321783245E+07,  9.164534598947895E+00,  1.712018391065848E+01, -1.597000363854948E+00,  1.257724179341007E+03,  3.770562232106733E+08, -1.331274255433773E+00,
2468026.500000000, A.D. 2045-Feb-15 00:00:00.0000,  3.179105534116060E+08, -2.003479901992468E+08, -2.963827077062251E+07,  9.096618673280197E+00,  1.716317561576033E+01, -1.590668592519995E+00,  1.257341370363727E+03,  3.769414599664300E+08, -1.325277397319211E+00,
2468027.500000000, A.D. 2045-Feb-16 00:00:00.0000,  3.186935589937244E+08, -1.988632446020068E+08, -2.977542973632924E+07,  9.028472217715199E+00,  1.720588890305147E+01, -1.584301602811927E+00,  1.256960293933007E+03,  3.768272161265786E+08, -1.319251019703917E+00,
2468028.500000000, A.D. 2045-Feb-17 00:00:00.0000,  3.194706668051903E+08, -1.973748206585424E+08, -2.991203707574537E+07,  8.960096400182977E+00,  1.724832226886724E+01, -1.577899479716868E+00,  1.256580958544159E+03,  3.767134942379494E+08, -1.313195207235158E+00,
2468029.500000000, A.D. 2045-Feb-18 00:00:00.0000,  3.202418570800406E+08, -1.958827426188617E+08, -3.004808975707356E+07,  8.891492401295407E+00,  1.729047421418040E+01, -1.571462309771627E+00,  1.256203372668049E+03,  3.766002968400444E+08, -1.307110044912306E+00,
2468030.500000000, A.D. 2045-Feb-19 00:00:00.0000,  3.210071101548684E+08, -1.943870348622766E+08, -3.018358475605990E+07,  8.822661414440477E+00,  1.733234324492925E+01, -1.564990181057163E+00,  1.255827544750996E+03,  3.764876264650061E+08, -1.300995618101126E+00,
2468031.500000000, A.D. 2045-Feb-20 00:00:00.0000,  3.217664064699292E+08, -1.928877218969581E+08, -3.031851905612699E+07,  8.753604645832452E+00,  1.737392787239603E+01, -1.558483183183871E+00,  1.255453483214655E+03,  3.763754856375833E+08, -1.294852012603742E+00,
2468032.500000000, A.D. 2045-Feb-21 00:00:00.0000,  3.225197265702496E+08, -1.913848283594561E+08, -3.045288964850500E+07,  8.684323314499981E+00,  1.741522661363096E+01, -1.551941407267451E+00,  1.255081196455875E+03,  3.762638768750876E+08, -1.288679314796749E+00,
2468033.500000000, A.D. 2045-Feb-22 00:00:00.0000,  3.232670511067305E+08, -1.898783790141821E+08, -3.058669353236029E+07,  8.614818652186964E+00,  1.745623799191286E+01, -1.545364945893785E+00,  1.254710692846500E+03,  3.761528026873354E+08, -1.282477611854286E+00,
2468034.500000000, A.D. 2045-Feb-23 00:00:00.0000,  3.240083608372381E+08, -1.883683987528504E+08, -3.071992771492050E+07,  8.545091903148693E+00,  1.749696053721230E+01, -1.538753893074024E+00,  1.254341980733105E+03,  3.760422655765661E+08, -1.276246992054476E+00,
2468035.500000000, A.D. 2045-Feb-24 00:00:00.0000,  3.247436366276713E+08, -1.868549125938804E+08, -3.085258921159556E+07,  8.475144323828854E+00,  1.753739278663352E+01, -1.532108344190469E+00,  1.253975068436612E+03,  3.759322680373303E+08, -1.269987545171384E+00,
2468036.500000000, A.D. 2045-Feb-25 00:00:00.0000,  3.254728594529967E+08, -1.853379456817641E+08, -3.098467504609355E+07,  8.404977182414079E+00,  1.757753328478514E+01, -1.525428395937060E+00,  1.253609964251806E+03,  3.758228125563411E+08, -1.263699362933204E+00,
2468037.500000000, A.D. 2045-Feb-26 00:00:00.0000,  3.261960103982401E+08, -1.838175232864053E+08, -3.111618225053132E+07,  8.334591758287489E+00,  1.761738058403742E+01, -1.518714146259883E+00,  1.253246676446691E+03,  3.757139016122843E+08, -1.257382539511022E+00,
2468038.500000000, A.D. 2045-Feb-27 00:00:00.0000,  3.269130706594280E+08, -1.822936708024434E+08, -3.124710786554051E+07,  8.263989341410879E+00,  1.765693324462367E+01, -1.511965694303870E+00,  1.252885213261725E+03,  3.756055376755866E+08, -1.251037171996320E+00,
2468039.500000000, A.D. 2045-Feb-28 00:00:00.0000,  3.276240215444731E+08, -1.807664137485764E+08, -3.137744894036908E+07,  8.193171231693574E+00,  1.769618983455624E+01, -1.505183140373447E+00,  1.252525582908909E+03,  3.754977232081446E+08, -1.244663360807569E+00,
2468040.500000000, A.D. 2045-Mar-01 00:00:00.0000,  3.283288444740095E+08, -1.792357777668988E+08, -3.150720253298070E+07,  8.122138738414881E+00,  1.773514892935521E+01, -1.498366585913404E+00,  1.252167793570792E+03,  3.753904606630244E+08, -1.238261209971596E+00,
2468041.500000000, A.D. 2045-Mar-02 00:00:00.0000,  3.290275209821802E+08, -1.777017886222714E+08, -3.163636571015316E+07,  8.050893179761973E+00,  1.777380911161076E+01, -1.491516133513932E+00,  1.251811853399406E+03,  3.752837524841436E+08, -1.231830827239779E+00,
2468042.500000000, A.D. 2045-Mar-03 00:00:00.0000,  3.297200327173936E+08, -1.761644722017332E+08, -3.176493554757857E+07,  7.979435882546747E+00,  1.781216897042636E+01, -1.484631886941832E+00,  1.251457770515198E+03,  3.751776011059510E+08, -1.225372324008157E+00,
2468043.500000000, A.D. 2045-Mar-04 00:00:00.0000,  3.304063614430637E+08, -1.746238545139653E+08, -3.189290912996720E+07,  7.907768182126379E+00,  1.785022710082068E+01, -1.477713951193751E+00,  1.251105553006015E+03,  3.750720089531226E+08, -1.218885815056850E+00,
2468044.500000000, A.D. 2045-Mar-05 00:00:00.0000,  3.310864890383525E+08, -1.730799616888043E+08, -3.202028355115663E+07,  7.835891422538482E+00,  1.788798210315223E+01, -1.470762432567228E+00,  1.250755208926188E+03,  3.749669784402855E+08, -1.212371418126894E+00,
2468045.500000000, A.D. 2045-Mar-06 00:00:00.0000,  3.317603974989325E+08, -1.715328199768027E+08, -3.214705591422760E+07,  7.763806956807947E+00,  1.792543258264497E+01, -1.463777438739233E+00,  1.250406746295748E+03,  3.748625119717845E+08, -1.205829253404934E+00,
2468046.500000000, A.D. 2045-Mar-07 00:00:00.0000,  3.324280689377814E+08, -1.699824557488240E+08, -3.227322333162659E+07,  7.691516147396224E+00,  1.796257714906232E+01, -1.456759078845605E+00,  1.250060173099803E+03,  3.747586119414954E+08, -1.199259442958005E+00,
2468047.500000000, A.D. 2045-Mar-08 00:00:00.0000,  3.330894855860198E+08, -1.684288954956581E+08, -3.239878292529508E+07,  7.619020366711856E+00,  1.799941441655126E+01, -1.449707463552198E+00,  1.249715497288077E+03,  3.746552807326850E+08, -1.192662110194311E+00,
2468048.500000000, A.D. 2045-Mar-09 00:00:00.0000,  3.337446297937929E+08, -1.668721658276433E+08, -3.252373182680426E+07,  7.546320997631525E+00,  1.803594300365804E+01, -1.442622705112950E+00,  1.249372726774593E+03,  3.745525207179177E+08, -1.186037379390368E+00,
2468049.500000000, A.D. 2045-Mar-10 00:00:00.0000,  3.343934840311959E+08, -1.653122934742800E+08, -3.264806717749426E+07,  7.473419433977647E+00,  1.807216153349221E+01, -1.435504917411810E+00,  1.249031869437478E+03,  3.744503342589967E+08, -1.179385375317313E+00,
2468050.500000000, A.D. 2045-Mar-11 00:00:00.0000,  3.350360308892381E+08, -1.637493052838253E+08, -3.277178612861620E+07,  7.400317080917502E+00,  1.810806863400467E+01, -1.428354215988151E+00,  1.248692933118861E+03,  3.743487237069330E+08, -1.172706222979060E+00,
2468051.500000000, A.D. 2045-Mar-12 00:00:00.0000,  3.356722530808365E+08, -1.621832282228593E+08, -3.289488584147570E+07,  7.327015355266055E+00,  1.814366293834053E+01, -1.421170718047192E+00,  1.248355925624832E+03,  3.742476914019336E+08, -1.166000047458965E+00,
2468052.500000000, A.D. 2045-Mar-13 00:00:00.0000,  3.363021334418315E+08, -1.606140893758202E+08, -3.301736348757690E+07,  7.253515685688727E+00,  1.817894308522975E+01, -1.413954542458167E+00,  1.248020854725428E+03,  3.741472396733968E+08, -1.159266973861680E+00,
2468053.500000000, A.D. 2045-Mar-14 00:00:00.0000,  3.369256549320168E+08, -1.590419159445044E+08, -3.313921624876571E+07,  7.179819512812019E+00,  1.821390771938466E+01, -1.406705809743408E+00,  1.247687728154625E+03,  3.740473708399108E+08, -1.152507127329855E+00,
2468054.500000000, A.D. 2045-Mar-15 00:00:00.0000,  3.375428006361744E+08, -1.574667352475327E+08, -3.326044131737195E+07,  7.105928289256012E+00,  1.824855549188379E+01, -1.399424642061414E+00,  1.247356553610324E+03,  3.739480872092476E+08, -1.145720633115507E+00,
2468055.500000000, A.D. 2045-Mar-16 00:00:00.0000,  3.381535537651094E+08, -1.558885747197848E+08, -3.338103589635002E+07,  7.031843479604986E+00,  1.828288506052454E+01, -1.392111163186708E+00,  1.247027338754295E+03,  3.738493910783486E+08, -1.138907616685410E+00,
2468056.500000000, A.D. 2045-Mar-17 00:00:00.0000,  3.387578976566818E+08, -1.543074619118050E+08, -3.350099719941740E+07,  6.957566560334322E+00,  1.831689509014057E+01, -1.384765498488593E+00,  1.246700091212106E+03,  3.737512847333015E+08, -1.132068203843937E+00,
2468057.500000000, A.D. 2045-Mar-18 00:00:00.0000,  3.393558157768289E+08, -1.527234244891818E+08, -3.362032245119161E+07,  6.883099019705690E+00,  1.835058425288087E+01, -1.377387774910047E+00,  1.246374818573004E+03,  3.736537704493050E+08, -1.125202520862936E+00,
2468058.500000000, A.D. 2045-Mar-19 00:00:00.0000,  3.399472917205787E+08, -1.511364902319052E+08, -3.373900888732537E+07,  6.808442357647076E+00,  1.838395122845079E+01, -1.369978120948328E+00,  1.246051528389762E+03,  3.735568504906235E+08, -1.118310694605098E+00,
2468059.500000000, A.D. 2045-Mar-20 00:00:00.0000,  3.405323092130523E+08, -1.495466870337045E+08, -3.385705375463998E+07,  6.733598085621493E+00,  1.841699470432104E+01, -1.362536666637146E+00,  1.245730228178490E+03,  3.734605271105304E+08, -1.111392852641083E+00,
2468060.500000000, A.D. 2045-Mar-21 00:00:00.0000,  3.411108521104549E+08, -1.479540429013696E+08, -3.397445431125753E+07,  6.658567726496525E+00,  1.844971337590765E+01, -1.355063543531194E+00,  1.245410925418420E+03,  3.733648025512429E+08, -1.104449123351588E+00,
2468061.500000000, A.D. 2045-Mar-22 00:00:00.0000,  3.416829044010550E+08, -1.463585859540576E+08, -3.409120782673162E+07,  6.583352814415506E+00,  1.848210594672896E+01, -1.347558884692710E+00,  1.245093627551657E+03,  3.732696790438479E+08, -1.097479636016832E+00,
2468062.500000000, A.D. 2045-Mar-23 00:00:00.0000,  3.422484502061546E+08, -1.447603444225863E+08, -3.420731158217720E+07,  6.507954894673943E+00,  1.851417112854307E+01, -1.340022824680063E+00,  1.244778341982908E+03,  3.731751588082206E+08, -1.090484520892119E+00,
2468063.500000000, A.D. 2045-Mar-24 00:00:00.0000,  3.428074737810460E+08, -1.431593466487174E+08, -3.432276287039920E+07,  6.432375523603675E+00,  1.854590764147173E+01, -1.332455499538115E+00,  1.244465076079192E+03,  3.730812440529379E+08, -1.083463909270057E+00,
2468064.500000000, A.D. 2045-Mar-25 00:00:00.0000,  3.433599595159618E+08, -1.415556210844285E+08, -3.443755899602090E+07,  6.356616268463703E+00,  1.857731421411260E+01, -1.324857046790085E+00,  1.244153837169534E+03,  3.729879369751865E+08, -1.076417933531380E+00,
2468065.500000000, A.D. 2045-Mar-26 00:00:00.0000,  3.439058919370139E+08, -1.399491962911766E+08, -3.455169727561111E+07,  6.280678707338681E+00,  1.860838958364345E+01, -1.317227605430760E+00,  1.243844632544646E+03,  3.728952397606663E+08, -1.069346727185071E+00,
2468066.500000000, A.D. 2045-Mar-27 00:00:00.0000,  3.444452557071252E+08, -1.383401009391523E+08, -3.466517503781119E+07,  6.204564429043936E+00,  1.863913249592097E+01, -1.309567315920670E+00,  1.243537469456597E+03,  3.728031545834930E+08, -1.062250424900018E+00,
2468067.500000000, A.D. 2045-Mar-28 00:00:00.0000,  3.449780356269524E+08, -1.367283638065256E+08, -3.477798962346141E+07,  6.128275033036538E+00,  1.866954170557529E+01, -1.301876320181133E+00,  1.243232355118471E+03,  3.727116836060952E+08, -1.055129162528987E+00,
2468068.500000000, A.D. 2045-Mar-29 00:00:00.0000,  3.455042166358021E+08, -1.351140137786843E+08, -3.489013838572696E+07,  6.051812129331686E+00,  1.869961597610206E+01, -1.294154761589931E+00,  1.242929296704030E+03,  3.726208289791125E+08, -1.047983077126475E+00,
2468069.500000000, A.D. 2045-Mar-30 00:00:00.0000,  3.460237838125395E+08, -1.334970798474641E+08, -3.500161869022372E+07,  5.975177338423310E+00,  1.872935407995299E+01, -1.286402784977437E+00,  1.242628301347361E+03,  3.725305928412902E+08, -1.040812306961601E+00,
2468070.500000000, A.D. 2045-Mar-31 00:00:00.0000,  3.465367223764902E+08, -1.318775911103703E+08, -3.511242791514352E+07,  5.898372291208461E+00,  1.875875479862552E+01, -1.278620536623127E+00,  1.242329376142526E+03,  3.724409773193744E+08, -1.033616991526775E+00,
2468071.500000000, A.D. 2045-Apr-01 00:00:00.0000,  3.470430176883362E+08, -1.302555767697934E+08, -3.522256345137914E+07,  5.821398628914438E+00,  1.878781692275216E+01, -1.270808164252293E+00,  1.242032528143208E+03,  3.723519845280066E+08, -1.026397271543225E+00,
2468072.500000000, A.D. 2045-Apr-02 00:00:00.0000,  3.475426552510054E+08, -1.286310661322148E+08, -3.533202270264927E+07,  5.744258003028232E+00,  1.881653925218986E+01, -1.262965817032915E+00,  1.241737764362357E+03,  3.722636165696158E+08, -1.019153288963853E+00,
2468073.500000000, A.D. 2045-Apr-03 00:00:00.0000,  3.480356207105547E+08, -1.270040886074069E+08, -3.544080308562291E+07,  5.666952075227631E+00,  1.884492059610959E+01, -1.255093645572607E+00,  1.241445091771834E+03,  3.721758755343137E+08, -1.011885186974075E+00,
2468074.500000000, A.D. 2045-Apr-04 00:00:00.0000,  3.485218998570478E+08, -1.253746737076241E+08, -3.554890203004359E+07,  5.589482517313470E+00,  1.887295977308630E+01, -1.247191801915578E+00,  1.241154517302059E+03,  3.720887634997877E+08, -1.004593109991104E+00,
2468075.500000000, A.D. 2045-Apr-05 00:00:00.0000,  3.490014786254270E+08, -1.237428510467864E+08, -3.565631697885343E+07,  5.511851011142621E+00,  1.890065561118913E+01, -1.239260439539572E+00,  1.240866047841649E+03,  3.720022825311936E+08, -9.972772036619681E-01,
2468076.500000000, A.D. 2045-Apr-06 00:00:00.0000,  3.494743430963790E+08, -1.221086503396551E+08, -3.576304538831691E+07,  5.434059248561449E+00,  1.892800694807232E+01, -1.231299713352726E+00,  1.240579690237075E+03,  3.719164346810512E+08, -9.899376148606941E-01,
2468077.500000000, A.D. 2045-Apr-07 00:00:00.0000,  3.499404794971953E+08, -1.204721014010009E+08, -3.586908472814413E+07,  5.356108931339265E+00,  1.895501263106614E+01, -1.223309779690372E+00,  1.240295451292297E+03,  3.718312219891369E+08, -9.825744916847570E-01,
2468078.500000000, A.D. 2045-Apr-08 00:00:00.0000,  3.503998742026262E+08, -1.188332341447639E+08, -3.597443248161420E+07,  5.278001771101654E+00,  1.898167151726829E+01, -1.215290796311704E+00,  1.240013337768420E+03,  3.717466464823789E+08, -9.751879834510406E-01,
2468079.500000000, A.D. 2045-Apr-09 00:00:00.0000,  3.508525137357302E+08, -1.171920785832057E+08, -3.607908614569798E+07,  5.199739489263410E+00,  1.900798247363562E+01, -1.207242922396322E+00,  1.239733356383342E+03,  3.716627101747521E+08, -9.677782406915415E-01,
2468080.500000000, A.D. 2045-Apr-10 00:00:00.0000,  3.512983847687163E+08, -1.155486648260536E+08, -3.618304323118068E+07,  5.121323816961072E+00,  1.903394437707538E+01, -1.199166318540697E+00,  1.239455513811401E+03,  3.715794150671727E+08, -9.603454151484868E-01,
2468081.500000000, A.D. 2045-Apr-11 00:00:00.0000,  3.517374741237813E+08, -1.139030230796370E+08, -3.628630126278406E+07,  5.042756494984558E+00,  1.905955611453783E+01, -1.191061146754380E+00,  1.239179816683029E+03,  3.714967631473948E+08, -9.528896597699272E-01,
2468082.500000000, A.D. 2045-Apr-12 00:00:00.0000,  3.521697687739406E+08, -1.122551836460154E+08, -3.638885777928852E+07,  4.964039273708205E+00,  1.908481658310751E+01, -1.182927570456165E+00,  1.238906271584409E+03,  3.714147563899053E+08, -9.454111287046602E-01,
2468083.500000000, A.D. 2045-Apr-13 00:00:00.0000,  3.525952558438539E+08, -1.106051769220995E+08, -3.649071033365452E+07,  4.885173913020843E+00,  1.910972469009483E+01, -1.174765754470106E+00,  1.238634885057121E+03,  3.713333967558216E+08, -9.379099772972949E-01,
2468084.500000000, A.D. 2045-Apr-14 00:00:00.0000,  3.530139226106434E+08, -1.089530333987629E+08, -3.659185649314390E+07,  4.806162182254814E+00,  1.913427935312749E+01, -1.166575865021308E+00,  1.238365663597805E+03,  3.712526861927872E+08, -9.303863620834949E-01,
2468085.500000000, A.D. 2045-Apr-15 00:00:00.0000,  3.534257565047071E+08, -1.072987836599476E+08, -3.669229383944067E+07,  4.727005860114627E+00,  1.915847950024135E+01, -1.158358069731698E+00,  1.238098613657819E+03,  3.711726266348699E+08, -9.228404407844863E-01,
2468086.500000000, A.D. 2045-Apr-16 00:00:00.0000,  3.538307451105253E+08, -1.056424583817600E+08, -3.679201996877158E+07,  4.647706734603413E+00,  1.918232406997142E+01, -1.150112537615494E+00,  1.237833741642892E+03,  3.710932200024596E+08, -9.152723723029019E-01,
2468087.500000000, A.D. 2045-Apr-17 00:00:00.0000,  3.542288761674609E+08, -1.039840883315606E+08, -3.689103249202627E+07,  4.568266602949357E+00,  1.920581201144157E+01, -1.141839439074654E+00,  1.237571053912790E+03,  3.710144682021657E+08, -9.076823167173941E-01,
2468088.500000000, A.D. 2045-Apr-18 00:00:00.0000,  3.546201375705530E+08, -1.023237043670448E+08, -3.698932903487675E+07,  4.488687271530735E+00,  1.922894228445385E+01, -1.133538945894198E+00,  1.237310556780973E+03,  3.709363731267166E+08, -9.000704352776497E-01,
2468089.500000000, A.D. 2045-Apr-19 00:00:00.0000,  3.550045173713045E+08, -1.006613374353166E+08, -3.708690723789694E+07,  4.408970555799867E+00,  1.925171385957703E+01, -1.125211231237359E+00,  1.237052256514265E+03,  3.708589366548579E+08, -8.924368903993782E-01,
2468090.500000000, A.D. 2045-Apr-20 00:00:00.0000,  3.553820037784626E+08, -9.899701857195465E+07, -3.718376475668138E+07,  4.329118280205933E+00,  1.927412571823424E+01, -1.116856469640640E+00,  1.236796159332510E+03,  3.707821606512527E+08, -8.847818456593366E-01,
2468091.500000000, A.D. 2045-Apr-21 00:00:00.0000,  3.557525851587927E+08, -9.733077890007049E+07, -3.727989926196373E+07,  4.249132278117289E+00,  1.929617685278961E+01, -1.108474837008798E+00,  1.236542271408245E+03,  3.707060469663809E+08, -8.771054657897328E-01,
2468092.500000000, A.D. 2045-Apr-22 00:00:00.0000,  3.561162500378454E+08, -9.566264962935977E+07, -3.737530843973471E+07,  4.169014391741892E+00,  1.931786626663376E+01, -1.100066510609681E+00,  1.236290598866365E+03,  3.706305974364396E+08, -8.694079166733726E-01,
2468093.500000000, A.D. 2045-Apr-23 00:00:00.0000,  3.564729871007177E+08, -9.399266205514577E+07, -3.746998999135971E+07,  4.088766472047820E+00,  1.933919297426782E+01, -1.091631669069056E+00,  1.236041147783794E+03,  3.705558138832447E+08, -8.616893653375319E-01,
2468094.500000000, A.D. 2045-Apr-24 00:00:00.0000,  3.568227851928053E+08, -9.232084755741596E+07, -3.756394163369585E+07,  4.008390378682694E+00,  1.936015600138606E+01, -1.083170492365398E+00,  1.235793924189151E+03,  3.704816981141312E+08, -8.539499799478185E-01,
2468095.500000000, A.D. 2045-Apr-25 00:00:00.0000,  3.571656333205498E+08, -9.064723759985133E+07, -3.765716109920865E+07,  3.927887979892131E+00,  1.938075438495695E+01, -1.074683161824587E+00,  1.235548934062431E+03,  3.704082519218560E+08, -8.461899298018187E-01,
2468096.500000000, A.D. 2045-Apr-26 00:00:00.0000,  3.575015206521772E+08, -8.897186372884886E+07, -3.774964613608819E+07,  3.847261152438680E+00,  1.940098717330260E+01, -1.066169860114699E+00,  1.235306183334670E+03,  3.703354770844994E+08, -8.384093853212183E-01,
2468097.500000000, A.D. 2045-Apr-27 00:00:00.0000,  3.578304365184313E+08, -8.729475757253727E+07, -3.784139450836486E+07,  3.766511781518995E+00,  1.942085342617590E+01, -1.057630771240715E+00,  1.235065677887634E+03,  3.702633753653700E+08, -8.306085180443875E-01,
2468098.500000000, A.D. 2045-Apr-28 00:00:00.0000,  3.581523704132981E+08, -8.561595083978611E+07, -3.793240399602468E+07,  3.685641760682334E+00,  1.944035221483583E+01, -1.049066080539406E+00,  1.234827423553487E+03,  3.701919485129068E+08, -8.227875006166565E-01,
2468099.500000000, A.D. 2045-Apr-29 00:00:00.0000,  3.584673119947242E+08, -8.393547531920844E+07, -3.802267239512410E+07,  3.604652991749156E+00,  1.945948262212053E+01, -1.040475974674287E+00,  1.234591426114479E+03,  3.701211982605851E+08, -8.149465067793870E-01,
2468100.500000000, A.D. 2045-Apr-30 00:00:00.0000,  3.587752510853277E+08, -8.225336287815730E+07, -3.811219751790440E+07,  3.523547384730104E+00,  1.947824374251786E+01, -1.031860641630731E+00,  1.234357691302635E+03,  3.700511263268220E+08, -8.070857113575430E-01,
2468101.500000000, A.D. 2045-May-01 00:00:00.0000,  3.590761776731029E+08, -8.056964546171628E+07, -3.820097719290580E+07,  3.442326857746455E+00,  1.949663468223335E+01, -1.023220270711303E+00,  1.234126224799436E+03,  3.699817344148834E+08, -7.992052902448001E-01,
2468102.500000000, A.D. 2045-May-02 00:00:00.0000,  3.593700819121169E+08, -7.888435509168427E+07, -3.828900926508094E+07,  3.360993336952641E+00,  1.951465455925638E+01, -1.014555052531331E+00,  1.233897032235523E+03,  3.699130242127925E+08, -7.913054203857798E-01,
2468103.500000000, A.D. 2045-May-03 00:00:00.0000,  3.596569541232014E+08, -7.719752386555451E+07, -3.837629159590827E+07,  3.279548756460952E+00,  1.953230250342229E+01, -1.005865179014892E+00,  1.233670119190390E+03,  3.698449973932399E+08, -7.833862797548906E-01,
2468104.500000000, A.D. 2045-May-04 00:00:00.0000,  3.599367847946362E+08, -7.550918395548849E+07, -3.846282206350479E+07,  3.197995058270121E+00,  1.954957765647376E+01, -9.971508433911005E-01,  1.233445491192095E+03,  3.697776556134955E+08, -7.754480473308829E-01,
2468105.500000000, A.D. 2045-May-05 00:00:00.0000,  3.602095645828281E+08, -7.381936760728467E+07, -3.854859856273880E+07,  3.116334192198237E+00,  1.956647917211942E+01, -9.884122401909226E-01,  1.233223153716973E+03,  3.697110005153231E+08, -7.674909030662674E-01,
