JDTDB,Date,X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,LT,RG,RR
2467561.500000000, A.D. 2043-Nov-08 00:00:00.0000,  2.022403143557907E+07,  3.452314816078286E+08,  2.139998865252247E+07, -1.925099838123511E+01, -7.899425734083056E-01,  1.395726429803237E+00,  1.155749033603400E+03,  3.464848436150879E+08, -1.824545354063757E+00,
2467562.500000000, A.D. 2043-Nov-09 00:00:00.0000,  1.856051069196442E+07,  3.451591182303371E+08,  2.152032397253196E+07, -1.925635098833434E+01, -8.851539752609382E-01,  1.389806505262937E+00,  1.155222730425565E+03,  3.463270618917516E+08, -1.827802841326353E+00,
2467563.500000000, A.D. 2043-Nov-10 00:00:00.0000,  1.689654700770001E+07,  3.450785238539932E+08,  2.164014602808243E+07, -1.926125141134382E+01, -9.804746443912843E-01,  1.383845311681642E+00,  1.154695494080331E+03,  3.461690004118669E+08, -1.831021170244902E+00,
2467564.500000000, A.D. 2043-Nov-11 00:00:00.0000,  1.523217950993518E+07,  3.449896891186103E+08,  2.175945125448222E+07, -1.926569829798059E+01, -1.075902715024362E+00,  1.377842871320494E+00,  1.154167335878913E+03,  3.460106625664511E+08, -1.834200161737784E+00,
2467565.500000000, A.D. 2043-Nov-12 00:00:00.0000,  1.356744744250282E+07,  3.448926048257775E+08,  2.187823608901244E+07, -1.926969029953712E+01, -1.171436308115440E+00,  1.371799207589421E+00,  1.153638267184143E+03,  3.458520517619948E+08, -1.837339636697131E+00,
2467566.500000000, A.D. 2043-Nov-13 00:00:00.0000,  1.190239016560580E+07,  3.447872619400085E+08,  2.199649697102711E+07, -1.927322607098973E+01, -1.267073531299386E+00,  1.365714345058462E+00,  1.153108299410469E+03,  3.456931714204646E+08, -1.840439416004582E+00,
2467567.500000000, A.D. 2043-Nov-14 00:00:00.0000,  1.023704715549397E+07,  3.446736515898945E+08,  2.211423034205331E+07, -1.927630427110789E+01, -1.362812478841434E+00,  1.359588309469032E+00,  1.152577444023967E+03,  3.455340249793024E+08, -1.843499320548039E+00,
2467568.500000000, A.D. 2043-Nov-15 00:00:00.0000,  8.571458004131667E+06,  3.445517650692617E+08,  2.223143264589351E+07, -1.927892356256435E+01, -1.458651231589561E+00,  1.353421127745122E+00,  1.152045712542324E+03,  3.453746158914248E+08, -1.846519171239590E+00,
2467569.500000000, A.D. 2043-Nov-16 00:00:00.0000,  6.905662418855701E+06,  3.444215938383323E+08,  2.234810032872762E+07, -1.928108261204549E+01, -1.554587856928546E+00,  1.347212828004392E+00,  1.151513116534839E+03,  3.452149476252198E+08, -1.849498789034669E+00,
2467570.500000000, A.D. 2043-Nov-17 00:00:00.0000,  5.239700222023803E+06,  3.442831295248892E+08,  2.246422983921711E+07, -1.928278009036233E+01, -1.650620408736093E+00,  1.340963439569127E+00,  1.150979667622398E+03,  3.450550236645417E+08, -1.852437994952854E+00,
2467571.500000000, A.D. 2043-Nov-18 00:00:00.0000,  3.573611350653464E+06,  3.441363639254458E+08,  2.257981762860906E+07, -1.928401467256106E+01, -1.746746927340865E+00,  1.334672992976994E+00,  1.150445377477462E+03,  3.448948475087061E+08, -1.855336610100153E+00,
2467572.500000000, A.D. 2043-Nov-19 00:00:00.0000,  1.907435856051250E+06,  3.439812890064178E+08,  2.269486015084219E+07, -1.928478503803337E+01, -1.842965439482857E+00,  1.328341519991592E+00,  1.149910257824030E+03,  3.447344226724797E+08, -1.858194455693239E+00,
2467573.500000000, A.D. 2043-Nov-20 00:00:00.0000,  2.412139034326204E+05,  3.438178969052985E+08,  2.280935386265270E+07, -1.928508987062575E+01, -1.939273958275960E+00,  1.321969053612704E+00,  1.149374320437610E+03,  3.445737526860707E+08, -1.861011353085545E+00,
2467574.500000000, A.D. 2043-Nov-21 00:00:00.0000, -1.425014228467639E+06,  3.436461799318387E+08,  2.292329522368181E+07, -1.928492785874734E+01, -2.035670483173082E+00,  1.315555628086219E+00,  1.148837577145170E+03,  3.444128410951152E+08, -1.863787123795631E+00,
2467575.500000000, A.D. 2043-Nov-22 00:00:00.0000, -3.091208147794212E+06,  3.434661305692273E+08,  2.303668069658379E+07, -1.928429769547556E+01, -2.132152999933533E+00,  1.309101278913645E+00,  1.148300039825092E+03,  3.442516914606620E+08, -1.866521589537635E+00,
2467576.500000000, A.D. 2043-Nov-23 00:00:00.0000, -4.757327349979039E+06,  3.432777414752768E+08,  2.314950674713470E+07, -1.928319807865858E+01, -2.228719480592599E+00,  1.302606042861162E+00,  1.147761720407104E+03,  3.440903073591546E+08, -1.869214572253858E+00,
2467577.500000000, A.D. 2043-Nov-24 00:00:00.0000, -6.423331218157810E+06,  3.430810054836090E+08,  2.326176984434235E+07, -1.928162771101383E+01, -2.325367883433274E+00,  1.296069957968118E+00,  1.147222630872217E+03,  3.439286923824086E+08, -1.871865894149620E+00,
2467578.500000000, A.D. 2043-Nov-25 00:00:00.0000, -8.089179023594730E+06,  3.428759156048457E+08,  2.337346646055618E+07, -1.927958530022141E+01, -2.422096152959111E+00,  1.289493063554968E+00,  1.146682783252637E+03,  3.437668501375893E+08, -1.874475377729538E+00,
2467579.500000000, A.D. 2043-Nov-26 00:00:00.0000, -9.754829926115097E+06,  3.426624650277997E+08,  2.348459307157876E+07, -1.927706955901070E+01, -2.518902219868144E+00,  1.282875400230506E+00,  1.146142189631678E+03,  3.436047842471830E+08, -1.877042845835494E+00,
2467580.500000000, A.D. 2043-Nov-27 00:00:00.0000, -1.142024297454504E+07,  3.424406471206689E+08,  2.359514615677693E+07, -1.927407920523946E+01, -2.615784001025804E+00,  1.276217009898474E+00,  1.145600862143658E+03,  3.434424983489664E+08, -1.879568121684471E+00,
2467581.500000000, A.D. 2043-Nov-28 00:00:00.0000, -1.308537710715769E+07,  3.422104554322323E+08,  2.370512219919440E+07, -1.927061296196338E+01, -2.712739399435566E+00,  1.269517935763484E+00,  1.145058812973783E+03,  3.432799960959728E+08, -1.882051028905469E+00,
2467582.500000000, A.D. 2043-Nov-29 00:00:00.0000, -1.475019115212488E+07,  3.419718836930498E+08,  2.381451768566400E+07, -1.926666955749479E+01, -2.809766304204831E+00,  1.262778222336342E+00,  1.144516054358029E+03,  3.431172811564550E+08, -1.884491391573405E+00,
2467583.500000000, A.D. 2043-Nov-30 00:00:00.0000, -1.641464382797348E+07,  3.417249258166642E+08,  2.392332910692094E+07, -1.926224772545015E+01, -2.906862590502876E+00,  1.255997915438985E+00,  1.143972598583002E+03,  3.429543572138454E+08, -1.886889034237342E+00,
2467584.500000000, A.D. 2043-Dec-01 00:00:00.0000, -1.807869374404522E+07,  3.414695759008075E+08,  2.403155295771626E+07, -1.925734620478375E+01, -3.004026119506064E+00,  1.249177062209182E+00,  1.143428457985805E+03,  3.427912279667142E+08, -1.889243781938865E+00,
2467585.500000000, A.D. 2043-Dec-02 00:00:00.0000, -1.974229940095891E+07,  3.412058282286133E+08,  2.413918573693064E+07, -1.925196373981045E+01, -3.101254738326331E+00,  1.242315711105616E+00,  1.142883644953891E+03,  3.426278971287263E+08, -1.891555460217023E+00,
2467586.500000000, A.D. 2043-Dec-03 00:00:00.0000, -2.140541919107423E+07,  3.409336772698352E+08,  2.424622394768904E+07, -1.924609908021686E+01, -3.198546279915117E+00,  1.235413911913896E+00,  1.142338171924923E+03,  3.424643684285991E+08, -1.893823895092573E+00,
2467587.500000000, A.D. 2043-Dec-04 00:00:00.0000, -2.306801139895595E+07,  3.406531176820767E+08,  2.435266409747538E+07, -1.923975098106526E+01, -3.295898562938253E+00,  1.228471715754280E+00,  1.141792051386638E+03,  3.423006456100625E+08, -1.896048913027269E+00,
2467588.500000000, A.D. 2043-Dec-05 00:00:00.0000, -2.473003420183859E+07,  3.403641443120308E+08,  2.445850269824839E+07, -1.923291820279739E+01, -3.393309391610595E+00,  1.221489175092675E+00,  1.141245295876735E+03,  3.421367324318236E+08, -1.898230340846854E+00,
2467589.500000000, A.D. 2043-Dec-06 00:00:00.0000, -2.639144567009157E+07,  3.400667521967381E+08,  2.456373626655863E+07, -1.922559951124587E+01, -3.490776555487938E+00,  1.214466343755821E+00,  1.140697917982779E+03,  3.419726326675398E+08, -1.900368005624831E+00,
2467590.500000000, A.D. 2043-Dec-07 00:00:00.0000, -2.805220376768625E+07,  3.397609365648644E+08,  2.466836132366665E+07, -1.921779367766835E+01, -3.588297829208765E+00,  1.207403276952653E+00,  1.140149930342160E+03,  3.418083501058050E+08, -1.902461734518182E+00,
2467591.500000000, A.D. 2043-Dec-08 00:00:00.0000, -2.971226635266745E+07,  3.394466928380014E+08,  2.477237439566387E+07, -1.920949947882283E+01, -3.685870972184633E+00,  1.200300031303640E+00,  1.139601345642091E+03,  3.416438885501499E+08, -1.904511354551452E+00,
2467592.500000000, A.D. 2043-Dec-09 00:00:00.0000, -3.137159117763409E+07,  3.391240166319988E+08,  2.487577201359610E+07, -1.920071569709518E+01, -3.783493728242136E+00,  1.193156664878835E+00,  1.139052176619687E+03,  3.414792518190662E+08, -1.906516692349797E+00,
2467593.500000000, A.D. 2043-Dec-10 00:00:00.0000, -3.303013589023394E+07,  3.387929037583265E+08,  2.497855071359068E+07, -1.919144112072664E+01, -3.881163825236742E+00,  1.185973237247410E+00,  1.138502436062127E+03,  3.413144437460529E+08, -1.908477573834561E+00,
2467594.500000000, A.D. 2043-Dec-11 00:00:00.0000, -3.468785803368262E+07,  3.384533502254723E+08,  2.508070703698865E+07, -1.918167454412514E+01, -3.978878974644926E+00,  1.178749809536620E+00,  1.137952136806896E+03,  3.411494681796916E+08, -1.910393823885943E+00,
2467595.500000000, A.D. 2043-Dec-12 00:00:00.0000, -3.634471504731438E+07,  3.381053522403738E+08,  2.518223753048205E+07, -1.917141476830430E+01, -4.076636871189698E+00,  1.171486444499740E+00,  1.137401291742142E+03,  3.409843289837516E+08, -1.912265266019697E+00,
2467596.500000000, A.D. 2043-Dec-13 00:00:00.0000, -3.800066426717622E+07,  3.377489062098804E+08,  2.528313874625784E+07, -1.916066060144597E+01, -4.174435192516048E+00,  1.164183206591233E+00,  1.136849913807105E+03,  3.408190300373202E+08, -1.914091722089944E+00,
2467597.500000000, A.D. 2043-Dec-14 00:00:00.0000, -3.965566292667536E+07,  3.373840087422383E+08,  2.538340724214798E+07, -1.914941085956466E+01, -4.272271598985177E+00,  1.156840162041555E+00,  1.136298015992636E+03,  3.406535752349556E+08, -1.915873012084490E+00,
2467598.500000000, A.D. 2043-Dec-15 00:00:00.0000, -4.130966815728757E+07,  3.370106566485881E+08,  2.548303958178610E+07, -1.913766436725082E+01, -4.370143733616291E+00,  1.149457378927108E+00,  1.135745611341742E+03,  3.404879684868537E+08, -1.917608954040015E+00,
2467599.500000000, A.D. 2043-Dec-16 00:00:00.0000, -4.296263698933136E+07,  3.366288469444589E+08,  2.558203233476946E+07, -1.912541995843502E+01, -4.468049222212152E+00,  1.142034927227105E+00,  1.135192712950150E+03,  3.403222137190139E+08, -1.919299364117156E+00,
2467600.500000000, A.D. 2043-Dec-17 00:00:00.0000, -4.461452635280668E+07,  3.362385768512435E+08,  2.568038207682511E+07, -1.911267647711245E+01, -4.565985673675839E+00,  1.134572878861158E+00,  1.134639333966809E+03,  3.401563148733926E+08, -1.920944056849795E+00,
2467601.500000000, A.D. 2043-Dec-18 00:00:00.0000, -4.626529307829209E+07,  3.358398437976381E+08,  2.577808538997841E+07, -1.909943277795662E+01, -4.663950680501417E+00,  1.127071307702520E+00,  1.134085487594306E+03,  3.399902759080255E+08, -1.922542845562021E+00,
2467602.500000000, A.D. 2043-Dec-19 00:00:00.0000, -4.791489389788803E+07,  3.354326454210349E+08,  2.587513886272131E+07, -1.908568772676574E+01, -4.761941819391725E+00,  1.119530289565597E+00,  1.133531187089138E+03,  3.398241007971105E+08, -1.924095542918142E+00,
2467603.500000000, A.D. 2043-Dec-20 00:00:00.0000, -4.956328544619001E+07,  3.350169795688562E+08,  2.597153909017892E+07, -1.907144020070525E+01, -4.859956651937405E+00,  1.111949902169774E+00,  1.132976445761811E+03,  3.396577935310370E+08, -1.925601961551502E+00,
2467604.500000000, A.D. 2043-Dec-21 00:00:00.0000, -5.121042426127350E+07,  3.345928442998319E+08,  2.606728267427152E+07, -1.905668908833929E+01, -4.957992725280380E+00,  1.104330225085184E+00,  1.132421276976759E+03,  3.394913581163614E+08, -1.927061914704550E+00,
2467605.500000000, A.D. 2043-Dec-22 00:00:00.0000, -5.285626678567337E+07,  3.341602378852217E+08,  2.616236622387202E+07, -1.904143328947570E+01, -5.056047572690861E+00,  1.096671339668437E+00,  1.131865694152078E+03,  3.393247985757278E+08, -1.928475216813773E+00,
2467606.500000000, A.D. 2043-Dec-23 00:00:00.0000, -5.450076936734340E+07,  3.337191588099938E+08,  2.625678635495728E+07, -1.902567171487132E+01, -5.154118714004309E+00,  1.088973328996994E+00,  1.131309710759115E+03,  3.391581189477441E+08, -1.929841683986044E+00,
2467607.500000000, A.D. 2043-Dec-24 00:00:00.0000, -5.614388826058643E+07,  3.332696057739727E+08,  2.635053969075432E+07, -1.900940328585958E+01, -5.252203655890233E+00,  1.081236277810146E+00,  1.130753340321929E+03,  3.389913232868217E+08, -1.931161134333850E+00,
2467608.500000000, A.D. 2043-Dec-25 00:00:00.0000, -5.778557962695139E+07,  3.328115776929712E+08,  2.644362286188154E+07, -1.899262693396200E+01, -5.350299891949494E+00,  1.073460272462508E+00,  1.130196596416689E+03,  3.388244156629932E+08, -1.932433388158880E+00,
2467609.500000000, A.D. 2043-Dec-26 00:00:00.0000, -5.942579953609789E+07,  3.323450736999212E+08,  2.653603250648709E+07, -1.897534160053656E+01, -5.448404902660227E+00,  1.065645400893246E+00,  1.129639492671029E+03,  3.386574001617208E+08, -1.933658267995787E+00,
2467610.500000000, A.D. 2043-Dec-27 00:00:00.0000, -6.106450396663353E+07,  3.318700931460137E+08,  2.662776527038504E+07, -1.895754623650044E+01, -5.546516155204799E+00,  1.057791752611821E+00,  1.129082042763414E+03,  3.384902808837051E+08, -1.934835598540513E+00,
2467611.500000000, A.D. 2043-Dec-28 00:00:00.0000, -6.270164880693115E+07,  3.313866356018590E+08,  2.671881780719072E+07, -1.893923980214826E+01, -5.644631103217400E+00,  1.049899418698931E+00,  1.128524260422540E+03,  3.383230619447052E+08, -1.935965206496115E+00,
2467612.500000000, A.D. 2043-Dec-29 00:00:00.0000, -6.433718985593493E+07,  3.308947008586687E+08,  2.680918677845727E+07, -1.892042126707036E+01, -5.742747186489275E+00,  1.041968491820071E+00,  1.127966159426778E+03,  3.381557474753736E+08, -1.937046920368508E+00,
2467613.500000000, A.D. 2043-Dec-30 00:00:00.0000, -6.597108282396328E+07,  3.303942889294658E+08,  2.689886885381328E+07, -1.890108961016530E+01, -5.840861830664089E+00,  1.033999066248502E+00,  1.127407753603695E+03,  3.379883416211100E+08, -1.938080570241940E+00,
2467614.500000000, A.D. 2043-Dec-31 00:00:00.0000, -6.760328333351675E+07,  3.298854000503191E+08,  2.698786071110325E+07, -1.888124381973323E+01, -5.938972446946416E+00,  1.025991237894547E+00,  1.126849056829624E+03,  3.378208485419346E+08, -1.939065987556063E+00,
2467615.500000000, A.D. 2044-Jan-01 00:00:00.0000, -6.923374692009658E+07,  3.293680346816031E+08,  2.707615903653003E+07, -1.886088289363311E+01, -6.037076431839414E+00,  1.017945104338331E+00,  1.126290083029308E+03,  3.376532724123805E+08, -1.940003004901012E+00,
2467616.500000000, A.D. 2044-Jan-02 00:00:00.0000, -7.086242903303924E+07,  3.288421935092774E+08,  2.716376052480079E+07, -1.884000583948754E+01, -6.135171166919743E+00,  1.009860764863821E+00,  1.125730846175594E+03,  3.374856174214010E+08, -1.940891455839387E+00,
2467617.500000000, A.D. 2044-Jan-03 00:00:00.0000, -7.248928503637002E+07,  3.283078774461852E+08,  2.725066187927574E+07, -1.881861167491949E+01, -6.233254018652353E+00,  1.001738320492531E+00,  1.125171360289171E+03,  3.373178877722942E+08, -1.941731174759242E+00,
2467618.500000000, A.D. 2044-Jan-04 00:00:00.0000, -7.411427020967801E+07,  3.277650876333652E+08,  2.733685981211950E+07, -1.879669942780859E+01, -6.331322338244330E+00,  9.935778740158132E-01,  1.124611639438357E+03,  3.371500876826345E+08, -1.942521996758681E+00,
2467619.500000000, A.D. 2044-Jan-05 00:00:00.0000, -7.573733974901375E+07,  3.272138254413752E+08,  2.742235104445550E+07, -1.877426813655711E+01, -6.429373461533967E+00,  9.853795300251402E-01,  1.124051697738898E+03,  3.369822213842173E+08, -1.943263757559694E+00,
2467620.500000000, A.D. 2044-Jan-06 00:00:00.0000, -7.735844876780999E+07,  3.266540924716235E+08,  2.750713230652258E+07, -1.875131685035871E+01, -6.527404708910709E+00,  9.771433949401296E-01,  1.123491549353808E+03,  3.368142931230062E+08, -1.943956293448040E+00,
2467621.500000000, A.D. 2044-Jan-07 00:00:00.0000, -7.897755229782563E+07,  3.260858905577061E+08,  2.759120033783410E+07, -1.872784462946500E+01, -6.625413385260875E+00,  9.688695770342439E-01,  1.122931208493201E+03,  3.366463071590872E+08, -1.944599441235123E+00,
2467622.500000000, A.D. 2044-Jan-08 00:00:00.0000, -8.059460529011247E+07,  3.255092217667478E+08,  2.767455188733937E+07, -1.870385054544719E+01, -6.723396779934381E+00,  9.605581864583252E-01,  1.122370689414154E+03,  3.364782677666239E+08, -1.945193038237881E+00,
2467623.500000000, A.D. 2044-Jan-09 00:00:00.0000, -8.220956261600418E+07,  3.249240884007455E+08,  2.775718371358643E+07, -1.867933368145092E+01, -6.821352166728234E+00,  9.522093352621375E-01,  1.121810006420554E+03,  3.363101792338138E+08, -1.945736922273002E+00,
2467624.500000000, A.D. 2044-Jan-10 00:00:00.0000, -8.382237906812729E+07,  3.243304929979118E+08,  2.783909258488725E+07, -1.865429313244413E+01, -6.919276803883110E+00,  9.438231374141968E-01,  1.121249173862958E+03,  3.361420458628454E+08, -1.946230931662238E+00,
2467625.500000000, A.D. 2044-Jan-11 00:00:00.0000, -8.543300936143290E+07,  3.237284383340196E+08,  2.792027527948421E+07, -1.862872800545752E+01, -7.017167934089955E+00,  9.353997088201127E-01,  1.120688206138442E+03,  3.359738719698542E+08, -1.946674905246016E+00,
2467626.500000000, A.D. 2044-Jan-12 00:00:00.0000, -8.704140813424914E+07,  3.231179274237442E+08,  2.800072858571830E+07, -1.860263741981843E+01, -7.115022784504275E+00,  9.269391673397052E-01,  1.120127117690454E+03,  3.358056618848765E+08, -1.947068682403187E+00,
2467627.500000000, A.D. 2044-Jan-13 00:00:00.0000, -8.864752994935343E+07,  3.224989635220052E+08,  2.808044930219857E+07, -1.857602050737863E+01, -7.212838566766155E+00,  9.184416328030962E-01,  1.119565923008651E+03,  3.356374199518023E+08, -1.947412103075055E+00,
2467628.500000000, A.D. 2044-Jan-14 00:00:00.0000, -9.025132929506430E+07,  3.218715501253059E+08,  2.815943423797308E+07, -1.854887641273682E+01, -7.310612477024632E+00,  9.099072270259823E-01,  1.119004636628735E+03,  3.354691505283253E+08, -1.947705007792349E+00,
2467629.500000000, A.D. 2044-Jan-15 00:00:00.0000, -9.185276058635212E+07,  3.212356909730705E+08,  2.823768021270095E+07, -1.852120429345669E+01, -7.408341695965355E+00,  9.013360738242375E-01,  1.118443273132278E+03,  3.353008579858908E+08, -1.947947237704083E+00,
2467630.500000000, A.D. 2044-Jan-16 00:00:00.0000, -9.345177816596858E+07,  3.205913900489790E+08,  2.831518405682598E+07, -1.849300332028135E+01, -7.506023388840683E+00,  8.927282990280010E-01,  1.117881847146539E+03,  3.351325467096413E+08, -1.948138634607379E+00,
2467631.500000000, A.D. 2044-Jan-17 00:00:00.0000, -9.504833630559456E+07,  3.199386515822990E+08,  2.839194261175139E+07, -1.846427267734469E+01, -7.603654705501825E+00,  8.840840304953383E-01,  1.117320373344278E+03,  3.349642210983587E+08, -1.948279040977865E+00,
2467632.500000000, A.D. 2044-Jan-18 00:00:00.0000, -9.664238920700610E+07,  3.192774800492153E+08,  2.846795273001517E+07, -1.843501156238052E+01, -7.701232780432559E+00,  8.754033981255853E-01,  1.116758866443547E+03,  3.347958855644046E+08, -1.948368300000109E+00,
2467633.500000000, A.D. 2044-Jan-19 00:00:00.0000, -9.823389100325844E+07,  3.186078801741558E+08,  2.854321127546731E+07, -1.840521918692966E+01, -7.798754732784261E+00,  8.666865338724095E-01,  1.116197341207490E+03,  3.346275445336580E+08, -1.948406255597789E+00,
2467634.500000000, A.D. 2044-Jan-20 00:00:00.0000, -9.982279575988783E+07,  3.179298569311149E+08,  2.861771512344787E+07, -1.837489477654630E+01, -7.896217666412270E+00,  8.579335717567460E-01,  1.115635812444120E+03,  3.344592024454497E+08, -1.948392752463413E+00,
2467635.500000000, A.D. 2044-Jan-21 00:00:00.0000, -1.014090574761312E+08,  3.172434155449728E+08,  2.869146116096616E+07, -1.834403757100296E+01, -7.993618669913394E+00,  8.491446478795082E-01,  1.115074295006096E+03,  3.342908637524945E+08, -1.948327636087547E+00,
2467636.500000000, A.D. 2044-Jan-22 00:00:00.0000, -1.029926300861633E+08,  3.165485614928136E+08,  2.876444628688069E+07, -1.831264682449499E+01, -8.090954816664626E+00,  8.403199004342028E-01,  1.114512803790487E+03,  3.341225329208220E+08, -1.948210752787487E+00,
2467637.500000000, A.D. 2044-Jan-23 00:00:00.0000, -1.045734674603520E+08,  3.158453005052370E+08,  2.883666741208097E+07, -1.828072180584503E+01, -8.188223164863224E+00,  8.314594697194613E-01,  1.113951353738534E+03,  3.339542144297026E+08, -1.948041949735309E+00,
2467638.500000000, A.D. 2044-Jan-24 00:00:00.0000, -1.061515234065304E+08,  3.151336385676690E+08,  2.890812145966960E+07, -1.824826179870709E+01, -8.285420757567648E+00,  8.225634981514807E-01,  1.113389959835392E+03,  3.337859127715735E+08, -1.947821074985015E+00,
2467639.500000000, A.D. 2044-Jan-25 00:00:00.0000, -1.077267516712877E+08,  3.144135819216678E+08,  2.897880536514586E+07, -1.821526610177143E+01, -8.382544622740722E+00,  8.136321302764102E-01,  1.112828637109880E+03,  3.336176324519607E+08, -1.947547977499716E+00,
2467640.500000000, A.D. 2044-Jan-26 00:00:00.0000, -1.092991059412767E+08,  3.136851370662261E+08,  2.904871607659031E+07, -1.818173402896902E+01, -8.479591773293498E+00,  8.046655127826732E-01,  1.112267400634208E+03,  3.334493779894001E+08, -1.947222507177701E+00,
2467641.500000000, A.D. 2044-Jan-27 00:00:00.0000, -1.108685398445397E+08,  3.129483107590697E+08,  2.911785055485031E+07, -1.814766490967678E+01, -8.576559207131101E+00,  7.956637945132279E-01,  1.111706265523713E+03,  3.332811539153544E+08, -1.946844514878332E+00,
2467642.500000000, A.D. 2044-Jan-28 00:00:00.0000, -1.124350069518516E+08,  3.122031100179521E+08,  2.918620577372681E+07, -1.811305808892350E+01, -8.673443907200150E+00,  7.866271264777942E-01,  1.111145246936565E+03,  3.331129647741300E+08, -1.946413852447320E+00,
2467643.500000000, A.D. 2044-Jan-29 00:00:00.0000, -1.139984607780817E+08,  3.114495421219444E+08,  2.925377872016211E+07, -1.807791292759617E+01, -8.770242841538227E+00,  7.775556618650161E-01,  1.110584360073495E+03,  3.329448151227900E+08, -1.945930372741934E+00,
2467644.500000000, A.D. 2044-Jan-30 00:00:00.0000, -1.155588547835723E+08,  3.106876146127215E+08,  2.932056639442851E+07, -1.804222880264703E+01, -8.866952963325048E+00,  7.684495560545583E-01,  1.110023620177485E+03,  3.327767095310665E+08, -1.945393929655659E+00,
2467645.500000000, A.D. 2044-Jan-31 00:00:00.0000, -1.171161423755359E+08,  3.099173352958439E+08,  2.938656581031813E+07, -1.800600510730129E+01, -8.963571210935568E+00,  7.593089666291624E-01,  1.109463042533476E+03,  3.326086525812693E+08, -1.944804378142574E+00,
2467646.500000000, A.D. 2044-Feb-01 00:00:00.0000, -1.186702769094701E+08,  3.091387122420336E+08,  2.945177399533390E+07, -1.796924125126572E+01, -9.060094507995762E+00,  7.501340533866045E-01,  1.108902642468055E+03,  3.324406488681933E+08, -1.944161574241973E+00,
2467647.500000000, A.D. 2044-Feb-02 00:00:00.0000, -1.202212116905907E+08,  3.083517537884467E+08,  2.951618799088153E+07, -1.793193666093764E+01, -9.156519763440174E+00,  7.409249783515910E-01,  1.108342435349138E+03,  3.322727029990242E+08, -1.943465375102548E+00,
2467648.500000000, A.D. 2044-Feb-03 00:00:00.0000, -1.217688999752830E+08,  3.075564685399398E+08,  2.957980485246208E+07, -1.789409077961507E+01, -9.252843871572063E+00,  7.316819057875739E-01,  1.107782436585650E+03,  3.321048195932410E+08, -1.942715639006654E+00,
2467649.500000000, A.D. 2044-Feb-04 00:00:00.0000, -1.233132949725707E+08,  3.067528653703313E+08,  2.964262164986622E+07, -1.785570306770721E+01, -9.349063712126213E+00,  7.224050022084363E-01,  1.107222661627190E+03,  3.319370032825175E+08, -1.941912225394850E+00,
2467650.500000000, A.D. 2044-Feb-05 00:00:00.0000, -1.248543498456038E+08,  3.059409534236580E+08,  2.970463546736905E+07, -1.781677300294568E+01, -9.445176150334200E+00,  7.130944363900724E-01,  1.106663125963697E+03,  3.317692587106204E+08, -1.941054994890522E+00,
2467651.500000000, A.D. 2044-Feb-06 00:00:00.0000, -1.263920177131642E+08,  3.051207421154245E+08,  2.976584340392599E+07, -1.777730008059642E+01, -9.541178036992623E+00,  7.037503793818507E-01,  1.106103845125108E+03,  3.316015905333073E+08, -1.940143809324842E+00,
2467652.500000000, A.D. 2044-Feb-07 00:00:00.0000, -1.279262516511899E+08,  3.042922411338474E+08,  2.982624257336979E+07, -1.773728381367201E+01, -9.637066208534177E+00,  6.943730045179031E-01,  1.105544834680997E+03,  3.314340034182199E+08, -1.939178531762169E+00,
2467653.500000000, A.D. 2044-Feb-08 00:00:00.0000, -1.294570046943175E+08,  3.034554604410937E+08,  2.988583010460834E+07, -1.769672373314457E+01, -9.732837487101857E+00,  6.849624874282565E-01,  1.104986110240229E+03,  3.312665020447770E+08, -1.938159026526020E+00,
2467654.500000000, A.D. 2044-Feb-09 00:00:00.0000, -1.309842298374432E+08,  3.026104102745118E+08,  2.994460314182362E+07, -1.765561938815871E+01, -9.828488680626522E+00,  6.755190060497553E-01,  1.104427687450579E+03,  3.310990911040648E+08, -1.937085159225904E+00,
2467655.500000000, A.D. 2044-Feb-10 00:00:00.0000, -1.325078800373019E+08,  3.017571011478558E+08,  3.000255884467126E+07, -1.761397034624501E+01, -9.924016582907647E+00,  6.660427406367861E-01,  1.103869581998371E+03,  3.309317752987241E+08, -1.935956796784763E+00,
2467656.500000000, A.D. 2044-Feb-11 00:00:00.0000, -1.340279082140653E+08,  3.008955438525029E+08,  3.005969438848160E+07, -1.757177619353287E+01, -1.001941797369794E+01,  6.565338737717030E-01,  1.103311809608085E+03,  3.307645593428357E+08, -1.934773807467960E+00,
2467657.500000000, A.D. 2044-Feb-12 00:00:00.0000, -1.355442672529575E+08,  3.000257494586636E+08,  3.011600696446067E+07, -1.752903653496397E+01, -1.011468961879151E+01,  6.469925903750275E-01,  1.102754386041972E+03,  3.305974479618035E+08, -1.933536060913086E+00,
2467658.500000000, A.D. 2044-Feb-13 00:00:00.0000, -1.370569100058901E+08,  2.991477293165832E+08,  3.017149377989334E+07, -1.748575099450405E+01, -1.020982827011608E+01,  6.374190777152338E-01,  1.102197327099650E+03,  3.304304458922339E+08, -1.932243428161875E+00,
2467659.500000000, A.D. 2044-Feb-14 00:00:00.0000, -1.385657892931148E+08,  2.982614950577360E+08,  3.022615205834606E+07, -1.744191921535491E+01, -1.030483066582934E+01,  6.278135254182469E-01,  1.101640648617697E+03,  3.302635578818136E+08, -1.930895781693516E+00,
