            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2461034.500000000, A.D. 2025-Dec-25 00:00:00.0000,  2.014222879298466E+08,  2.488389181575958E+08,  7.858773017740788E+07, -1.668884963005547E+01,  1.282671397912574E+01, -1.297326590016218E+00,  1.099587230392809E+03,  3.296479585848724E+08, -8.241355368764138E-01,
2461035.500000000, A.D. 2025-Dec-26 00:00:00.0000,  1.999775916725512E+08,  2.499436995237077E+08,  7.847455459877452E+07, -1.675312317985490E+01,  1.274686124216658E+01, -1.322475129496769E+00,  1.099351281382385E+03,  3.295772228510749E+08, -8.132607428239218E-01,
2461036.500000000, A.D. 2025-Dec-27 00:00:00.0000,  1.985273604135071E+08,  2.510415641485743E+08,  7.835920706602110E+07, -1.681697419064114E+01,  1.266660462877210E+01, -1.347603148448719E+00,  1.099118470756937E+03,  3.295074279814233E+08, -8.023563338868357E-01,
2461037.500000000, A.D. 2025-Dec-28 00:00:00.0000,  1.970716307842332E+08,  2.521324772415285E+08,  7.824168939291026E+07, -1.688039979140498E+01,  1.258594655688418E+01, -1.372709702521285E+00,  1.098888806999774E+03,  3.294385765191497E+08, -7.914226691101008E-01,
2461038.500000000, A.D. 2025-Dec-29 00:00:00.0000,  1.956104396635768E+08,  2.532164042220008E+08,  7.812200347483742E+07, -1.694339712800569E+01,  1.250488947191051E+01, -1.397793846427753E+00,  1.098662298490390E+03,  3.293706709763637E+08, -7.804601098779241E-01,
2461039.500000000, A.D. 2025-Dec-30 00:00:00.0000,  1.941438241762430E+08,  2.542933107218866E+08,  7.800015128890853E+07, -1.700596336348205E+01,  1.242343584659118E+01, -1.422854634025204E+00,  1.098438953503796E+03,  3.293037138338506E+08, -7.694690198993337E-01,
2461040.500000000, A.D. 2025-Dec-31 00:00:00.0000,  1.926718216912973E+08,  2.553631625879020E+08,  7.787613489401019E+07, -1.706809567836149E+01,  1.234158818086158E+01, -1.447891118394718E+00,  1.098218780209846E+03,  3.292377075408714E+08, -7.584497651926159E-01,
2461041.500000000, A.D. 2026-Jan-01 00:00:00.0000,  1.911944698206410E+08,  2.564259258839272E+08,  7.774995643087362E+07, -1.712979127096708E+01,  1.225934900171183E+01, -1.472902351922048E+00,  1.098001786672580E+03,  3.291726545149643E+08, -7.474027140681788E-01,
2461042.500000000, A.D. 2026-Jan-02 00:00:00.0000,  1.897118064174603E+08,  2.574815668933379E+08,  7.762161812213075E+07, -1.719104735772255E+01,  1.217672086304260E+01, -1.497887386378730E+00,  1.097787980849560E+03,  3.291085571417466E+08, -7.363282371102879E-01,
2461043.500000000, A.D. 2026-Jan-03 00:00:00.0000,  1.882238695746499E+08,  2.585300521213243E+08,  7.749112227236445E+07, -1.725186117345559E+01,  1.209370634551747E+01, -1.522845273003592E+00,  1.097577370591224E+03,  3.290454177747200E+08, -7.252267071576191E-01,
2461044.500000000, A.D. 2026-Jan-04 00:00:00.0000,  1.867306976232091E+08,  2.595713482971964E+08,  7.735847126815027E+07, -1.731222997169936E+01,  1.201030805641128E+01, -1.547775062584679E+00,  1.097369963640233E+03,  3.289832387350761E+08, -7.140984992831007E-01,
