JDTDB,Date,X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,LT,RG,RR
2466019.500000000, A.D. 2039-Aug-19 00:00:00.0000,  3.619621031321120E+08, -8.638796638953850E+07, -2.250199084606946E+06,  1.960723314852227E+00,  1.797418885546400E+01,  5.946076570296732E-02,  1.241308969805986E+03,  3.721350671955844E+08, -2.265789926586963E+00,
2466020.500000000, A.D. 2039-Aug-20 00:00:00.0000,  3.621280283195458E+08, -8.483417075645730E+07, -2.245040058722090E+06,  1.880110105968468E+00,  1.799325000215559E+01,  5.996106916088806E-02,  1.240654807159139E+03,  3.719389541677543E+08, -2.273858338777983E+00,
2466021.500000000, A.D. 2039-Aug-21 00:00:00.0000,  3.622869814340504E+08, -8.327874190532008E+07, -2.239837822436891E+06,  1.799332856544587E+00,  1.801199461551983E+01,  6.046100522536602E-02,  1.239998323669645E+03,  3.717421453688023E+08, -2.281895703802868E+00,
2466022.500000000, A.D. 2039-Aug-22 00:00:00.0000,  3.624389483333873E+08, -8.172170724002402E+07, -2.234592407812003E+06,  1.718392282002543E+00,  1.803042141170927E+01,  6.096056653553816E-02,  1.239339528316207E+03,  3.715446434904763E+08, -2.289901807048172E+00,
2466023.500000000, A.D. 2039-Aug-23 00:00:00.0000,  3.625839149373921E+08, -8.016309427566257E+07, -2.229303847545940E+06,  1.637289103923451E+00,  1.804852910053461E+01,  6.145974567477008E-02,  1.238678430139383E+03,  3.713464512430668E+08, -2.297876433797560E+00,
2466024.500000000, A.D. 2039-Aug-24 00:00:00.0000,  3.627218672285336E+08, -7.860293063908322E+07, -2.223972174982928E+06,  1.556024050683966E+00,  1.806631638526697E+01,  6.195853510246963E-02,  1.238015038241690E+03,  3.711475713554402E+08, -2.305819368697330E+00,
2466025.500000000, A.D. 2039-Aug-25 00:00:00.0000,  3.628527912525288E+08, -7.704124406945509E+07, -2.218597424126003E+06,  1.474597858081268E+00,  1.808378196260866E+01,  6.245692710069761E-02,  1.237349361787861E+03,  3.709480065751141E+08, -2.313730395270760E+00,
2466026.500000000, A.D. 2039-Aug-26 00:00:00.0000,  3.629766731190092E+08, -7.547806241883259E+07, -2.213179629654143E+06,  1.393011269905820E+00,  1.810092452279717E+01,  6.295491373640338E-02,  1.236681410005231E+03,  3.707477596683739E+08, -2.321609295508989E+00,
2466027.500000000, A.D. 2039-Aug-27 00:00:00.0000,  3.630934990022328E+08, -7.391341365270527E+07, -2.207718826941825E+06,  1.311265038429476E+00,  1.811774274982025E+01,  6.345248684047267E-02,  1.236011192184222E+03,  3.705468334204183E+08, -2.329455849562149E+00,
2466028.500000000, A.D. 2039-Aug-28 00:00:00.0000,  3.632032551418350E+08, -7.234732585052653E+07, -2.202215052079868E+06,  1.229359924801547E+00,  1.813423532169327E+01,  6.394963800027753E-02,  1.235338717678910E+03,  3.703452306355284E+08, -2.337269835525640E+00,
2466029.500000000, A.D. 2039-Aug-29 00:00:00.0000,  3.633059278436087E+08, -7.077982720621635E+07, -2.196668341896333E+06,  1.147296699337783E+00,  1.815040091076074E+01,  6.444635856400538E-02,  1.234663995907634E+03,  3.701429541372516E+08, -2.345051029327767E+00,
2466030.500000000, A.D. 2039-Aug-30 00:00:00.0000,  3.634015034803059E+08, -6.921094602863804E+07, -2.191078733976711E+06,  1.065076141732443E+00,  1.816623818400231E+01,  6.494263965234826E-02,  1.233987036353629E+03,  3.699400067685899E+08, -2.352799204685440E+00,
2466031.500000000, A.D. 2039-Aug-31 00:00:00.0000,  3.634899684924543E+08, -6.764071074204908E+07, -2.185446266682886E+06,  9.826990411908905E-01,  1.818174580332208E+01,  6.543847217613141E-02,  1.233307848565661E+03,  3.697363913921912E+08, -2.360514133127009E+00,
2466032.500000000, A.D. 2039-Sep-01 00:00:00.0000,  3.635713093891832E+08, -6.606914988652857E+07, -2.179770979170430E+06,  9.001661965118084E-01,  1.819692242580157E+01,  6.593384685553172E-02,  1.232626442158648E+03,  3.695321108905360E+08, -2.368195584051127E+00,
2466033.500000000, A.D. 2039-Sep-02 00:00:00.0000,  3.636455127490540E+08, -6.449629211838397E+07, -2.174052911404196E+06,  8.174784161301016E-01,  1.821176670391916E+01,  6.642875424016736E-02,  1.231942826814269E+03,  3.693271681661179E+08, -2.375843324812759E+00,
2466034.500000000, A.D. 2039-Sep-03 00:00:00.0000,  3.637125652208939E+08, -6.292216621054082E+07, -2.168292104172211E+06,  7.346365181335720E-01,  1.822627728573229E+01,  6.692318472851522E-02,  1.231257012281528E+03,  3.691215661416155E+08, -2.383457120824100E+00,
2466035.500000000, A.D. 2039-Sep-04 00:00:00.0000,  3.637724535246301E+08, -6.134680105291807E+07, -2.162488599097982E+06,  6.516413302688181E-01,  1.824045281502351E+01,  6.741712858535021E-02,  1.230569008377308E+03,  3.689153077600558E+08, -2.391036735656712E+00,
2466036.500000000, A.D. 2039-Sep-05 00:00:00.0000,  3.638251644521242E+08, -5.977022565279230E+07, -2.156642438651331E+06,  5.684936899410016E-01,  1.825429193141692E+01,  6.791057595729999E-02,  1.229878824986883E+03,  3.687083959849696E+08, -2.398581931142544E+00,
2466037.500000000, A.D. 2039-Sep-06 00:00:00.0000,  3.638706848680071E+08, -5.819246913515285E+07, -2.150753666158035E+06,  4.851944442159714E-01,  1.826779327046810E+01,  6.840351688602109E-02,  1.229186472064406E+03,  3.685008338005367E+08, -2.406092467466976E+00,
2466038.500000000, A.D. 2039-Sep-07 00:00:00.0000,  3.639090017105138E+08, -5.661356074305025E+07, -2.144822325808413E+06,  4.017444498278320E-01,  1.828095546373363E+01,  6.889594131917232E-02,  1.228491959633372E+03,  3.682926242117252E+08, -2.413568103252537E+00,
2466039.500000000, A.D. 2039-Sep-08 00:00:00.0000,  3.639401019923194E+08, -5.503352983793937E+07, -2.138848462665036E+06,  3.181445731937831E-01,  1.829377713882406E+01,  6.938783911937030E-02,  1.227795297787056E+03,  3.680837702444234E+08, -2.421008595632770E+00,
2466040.500000000, A.D. 2039-Sep-09 00:00:00.0000,  3.639639728013762E+08, -5.345240590001847E+07, -2.132832122669749E+06,  2.343956904383952E-01,  1.830625691944469E+01,  6.987920007127357E-02,  1.227096496688934E+03,  3.678742749455644E+08, -2.428413700315168E+00,
2466041.500000000, A.D. 2039-Sep-10 00:00:00.0000,  3.639806013017543E+08, -5.187021852856521E+07, -2.126773352650177E+06,  1.504986874264819E-01,  1.831839342542755E+01,  7.037001388714526E-02,  1.226395566573087E+03,  3.676641413832483E+08, -2.435783171634882E+00,
2466042.500000000, A.D. 2039-Sep-11 00:00:00.0000,  3.639899747344852E+08, -5.028699744227013E+07, -2.120672200325757E+06,  6.645445980538618E-02,  1.833018527275719E+01,  7.086027021102925E-02,  1.225692517744589E+03,  3.674533726468588E+08, -2.443116762598969E+00,
2466043.500000000, A.D. 2039-Sep-12 00:00:00.0000,  3.639920804184083E+08, -4.870277247956814E+07, -2.114528714313541E+06, -1.773608694476374E-02,  1.834163107359261E+01,  7.134995862187488E-02,  1.224987360579881E+03,  3.672419718471749E+08, -2.450414224923126E+00,
2466044.500000000, A.D. 2039-Sep-13 00:00:00.0000,  3.639869057510234E+08, -4.711757359896816E+07, -2.108342944133665E+06, -1.020720374530841E-01,  1.835272943628686E+01,  7.183906863577327E-02,  1.224280105527147E+03,  3.670299421164827E+08, -2.457675309061409E+00,
2466045.500000000, A.D. 2039-Sep-14 00:00:00.0000,  3.639744382093480E+08, -4.553143087938113E+07, -2.102114940214751E+06, -1.865524663931793E-01,  1.836347896540578E+01,  7.232758970744246E-02,  1.223570763106663E+03,  3.668172866086823E+08, -2.464899764230144E+00,
2466046.500000000, A.D. 2039-Sep-15 00:00:00.0000,  3.639546653507803E+08, -4.394437452044645E+07, -2.095844753899140E+06, -2.711764384125152E-01,  1.837387826174659E+01,  7.281551123120344E-02,  1.222859343911162E+03,  3.666040084993946E+08, -2.472087338427011E+00,
2466047.500000000, A.D. 2039-Sep-16 00:00:00.0000,  3.639275748139690E+08, -4.235643484285676E+07, -2.089532437448092E+06, -3.559430080564875E-01,  1.838392592235721E+01,  7.330282254148468E-02,  1.222145858606174E+03,  3.663901109860653E+08, -2.479237778445990E+00,
2466048.500000000, A.D. 2039-Sep-17 00:00:00.0000,  3.638931543196890E+08, -4.076764228868100E+07, -2.083178044046953E+06, -4.408512196881014E-01,  1.839362054055668E+01,  7.378951291300417E-02,  1.221430317930377E+03,  3.661755972880690E+08, -2.486350829889072E+00,
2466049.500000000, A.D. 2039-Sep-18 00:00:00.0000,  3.638513916717257E+08, -3.917802742168564E+07, -2.076781627810312E+06, -5.259001074037121E-01,  1.840296070595696E+01,  7.427557156068332E-02,  1.220712732695934E+03,  3.659604706468111E+08, -2.493426237175213E+00,
2466050.500000000, A.D. 2039-Sep-19 00:00:00.0000,  3.638022747577647E+08, -3.758762092765400E+07, -2.070343243787194E+06, -6.110886949455152E-01,  1.841194500448658E+01,  7.476098763941597E-02,  1.219993113788841E+03,  3.657447343258303E+08, -2.500463743547208E+00,
2466051.500000000, A.D. 2039-Sep-20 00:00:00.0000,  3.637457915502910E+08, -3.599645361470337E+07, -2.063862947966233E+06, -6.964159956111214E-01,  1.842057201841564E+01,  7.524575024363678E-02,  1.219271472169256E+03,  3.655283916108997E+08, -2.507463091076732E+00,
2466052.500000000, A.D. 2039-Sep-21 00:00:00.0000,  3.636819301074954E+08, -3.440455641360001E+07, -2.057340797280939E+06, -7.818810121607616E-01,  1.842884032638304E+01,  7.572984840683716E-02,  1.218547818871840E+03,  3.653114458101279E+08, -2.514424020668157E+00,
2466053.500000000, A.D. 2039-Sep-22 00:00:00.0000,  3.636106785741886E+08, -3.281196037807159E+07, -2.050776849614980E+06, -8.674827367223565E-01,  1.843674850342535E+01,  7.621327110101728E-02,  1.217822165006096E+03,  3.650939002540592E+08, -2.521346272061269E+00,
2466054.500000000, A.D. 2039-Sep-23 00:00:00.0000,  3.635320251827243E+08, -3.121869668511715E+07, -2.044171163807523E+06, -9.532201506946789E-01,  1.844429512100749E+01,  7.669600723604830E-02,  1.217094521756700E+03,  3.648757582957754E+08, -2.528229583833082E+00,
2466055.500000000, A.D. 2039-Sep-24 00:00:00.0000,  3.634459582539305E+08, -2.962479663531430E+07, -2.037523799658630E+06, -1.039092224649527E+00,  1.845147874705554E+01,  7.717804565912889E-02,  1.216364900383836E+03,  3.646570233109952E+08, -2.535073693399691E+00,
2466056.500000000, A.D. 2039-Sep-25 00:00:00.0000,  3.633524661980490E+08, -2.803029165312349E+07, -2.030834817934696E+06, -1.125097918231345E+00,  1.845829794599016E+01,  7.765937515399379E-02,  1.215633312223533E+03,  3.644376986981743E+08, -2.541878337016421E+00,
2466057.500000000, A.D. 2039-Sep-26 00:00:00.0000,  3.632515375156841E+08, -2.643521328718936E+07, -2.024104280373963E+06, -1.211236180056898E+00,  1.846475127876307E+01,  7.813998444037740E-02,  1.214899768687998E+03,  3.642177878786063E+08, -2.548643249779058E+00,
2466058.500000000, A.D. 2039-Sep-27 00:00:00.0000,  3.631431607987594E+08, -2.483959321063885E+07, -2.017332249692075E+06, -1.297505947613303E+00,  1.847083730289444E+01,  7.861986217333872E-02,  1.214164281265950E+03,  3.639972942965227E+08, -2.555368165624275E+00,
2466059.500000000, A.D. 2039-Sep-28 00:00:00.0000,  3.630273247314844E+08, -2.324346322137598E+07, -2.010518789587699E+06, -1.383906147155038E+00,  1.847655457251170E+01,  7.909899694258904E-02,  1.213426861522956E+03,  3.637762214191926E+08, -2.562052817329884E+00,
2466060.500000000, A.D. 2039-Sep-29 00:00:00.0000,  3.629040180913292E+08, -2.164685524237332E+07, -2.003663964748200E+06, -1.470435693600861E+00,  1.848190163839011E+01,  7.957737727189951E-02,  1.212687521101760E+03,  3.635545727370235E+08, -2.568696936515861E+00,
2466061.500000000, A.D. 2039-Sep-30 00:00:00.0000,  3.627732297500080E+08, -2.004980132195973E+07, -1.996767840855357E+06, -1.557093490428459E+00,  1.848687704799418E+01,  8.005499161834262E-02,  1.211946271722622E+03,  3.633323517636606E+08, -2.575300253643900E+00,
2466062.500000000, A.D. 2039-Oct-01 00:00:00.0000,  3.626349486744732E+08, -1.845233363410465E+07, -1.989830484591165E+06, -1.643878429570104E+00,  1.849147934552116E+01,  8.053182837174333E-02,  1.211203125183649E+03,  3.631095620360879E+08, -2.581862498018821E+00,
2466063.500000000, A.D. 2039-Oct-02 00:00:00.0000,  3.624891639279163E+08, -1.685448447869839E+07, -1.982851963643663E+06, -1.730789391306753E+00,  1.849570707194529E+01,  8.100787585399249E-02,  1.210458093361130E+03,  3.628862071147265E+08, -2.588383397789207E+00,
2466064.500000000, A.D. 2039-Oct-03 00:00:00.0000,  3.623358646707798E+08, -1.525628628182872E+07, -1.975832346712843E+06, -1.817825244161600E+00,  1.849955876506331E+01,  8.148312231837096E-02,  1.209711188209865E+03,  3.626622905835360E+08, -2.594862679948269E+00,
2466065.500000000, A.D. 2039-Oct-04 00:00:00.0000,  3.621750401617777E+08, -1.365777159605334E+07, -1.968771703516597E+06, -1.904984844793187E+00,  1.850303295954080E+01,  8.195755594887189E-02,  1.208962421763503E+03,  3.624378160501134E+08, -2.601300070335064E+00,
2466066.500000000, A.D. 2039-Oct-05 00:00:00.0000,  3.620066797589251E+08, -1.205897310066843E+07, -1.961670104796742E+06, -1.992267037887566E+00,  1.850612818696010E+01,  8.243116485944668E-02,  1.208211806134873E+03,  3.622127871457931E+08, -2.607695293635574E+00,
2466067.500000000, A.D. 2039-Oct-06 00:00:00.0000,  3.618307729205771E+08, -1.045992360197289E+07, -1.954527622325102E+06, -2.079670656050537E+00,  1.850884297586854E+01,  8.290393709331756E-02,  1.207459353516313E+03,  3.619872075257464E+08, -2.614048073384618E+00,
2466068.500000000, A.D. 2039-Oct-07 00:00:00.0000,  3.616473092064778E+08, -8.860656033528466E+06, -1.947344328909654E+06, -2.167194519698372E+00,  1.851117585182785E+01,  8.337586062210978E-02,  1.206705076180004E+03,  3.617610808690807E+08, -2.620358131967081E+00,
2466069.500000000, A.D. 2039-Oct-08 00:00:00.0000,  3.614562782788175E+08, -7.261203456415568E+06, -1.940120298400742E+06, -2.254837436948421E+00,  1.851312533746417E+01,  8.384692334502475E-02,  1.205948986478303E+03,  3.615344108789393E+08, -2.626625190619807E+00,
2466070.500000000, A.D. 2039-Oct-09 00:00:00.0000,  3.612576699033009E+08, -5.661599059484700E+06, -1.932855605697389E+06, -2.342598203508831E+00,  1.851468995251847E+01,  8.431711308785239E-02,  1.205191096844071E+03,  3.613072012826000E+08, -2.632848969433447E+00,
2466071.500000000, A.D. 2039-Oct-10 00:00:00.0000,  3.610514739502231E+08, -4.061876159603545E+06, -1.925550326753675E+06, -2.430475602567273E+00,  1.851586821389790E+01,  8.478641760196926E-02,  1.204431419791000E+03,  3.610794558315737E+08, -2.639029187354162E+00,
2466072.500000000, A.D. 2039-Oct-11 00:00:00.0000,  3.608376803955571E+08, -2.462068201899575E+06, -1.918204538585222E+06, -2.518468404678560E+00,  1.851665863572696E+01,  8.525482456307820E-02,  1.203669967913953E+03,  3.608511783017050E+08, -2.645165562185076E+00,
2466073.500000000, A.D. 2039-Oct-12 00:00:00.0000,  3.606162793220496E+08, -8.622087599982651E+05, -1.910818319275783E+06, -2.606575367651728E+00,  1.851705972939938E+01,  8.572232156997028E-02,  1.202906753889280E+03,  3.606223724932683E+08, -2.651257810588118E+00,
2466074.500000000, A.D. 2039-Oct-13 00:00:00.0000,  3.603872609203272E+08,  7.376684637432293E+05, -1.903391747983954E+06, -2.694795236434579E+00,  1.851707000362978E+01,  8.618889614290204E-02,  1.202141790475158E+03,  3.603930422310685E+08, -2.657305648084256E+00,
2466075.500000000, A.D. 2039-Oct-14 00:00:00.0000,  3.601506154900130E+08,  2.337529638006816E+06, -1.895924904950036E+06, -2.783126742997906E+00,  1.851668796450543E+01,  8.665453572193194E-02,  1.201375090511911E+03,  3.601631913645383E+08, -2.663308789054403E+00,
2466076.500000000, A.D. 2039-Oct-15 00:00:00.0000,  3.599063334408527E+08,  3.937340802288704E+06, -1.888417871503042E+06, -2.871568606216945E+00,  1.851591211553783E+01,  8.711922766488467E-02,  1.200606666922346E+03,  3.599328237678373E+08, -2.669266946738593E+00,
2466077.500000000, A.D. 2039-Oct-16 00:00:00.0000,  3.596544052938513E+08,  5.537067866679072E+06, -1.880870730067910E+06, -2.960119531750158E+00,  1.851474095771416E+01,  8.758295924499393E-02,  1.199836532712077E+03,  3.597019433399509E+08, -2.675179833233587E+00,
2466078.500000000, A.D. 2039-Oct-17 00:00:00.0000,  3.593948216824201E+08,  7.136676611646227E+06, -1.873283564172915E+06, -3.048778211916081E+00,  1.851317298954784E+01,  8.804571764821922E-02,  1.199064700969857E+03,  3.594705540047885E+08, -2.681047159489699E+00,
2466079.500000000, A.D. 2039-Oct-18 00:00:00.0000,  3.591275733535349E+08,  8.736132687824862E+06, -1.865656458457349E+06, -3.137543325564868E+00,  1.851120670713074E+01,  8.850748997014080E-02,  1.198291184867909E+03,  3.592386597112828E+08, -2.686868635303542E+00,
2466080.500000000, A.D. 2039-Oct-19 00:00:00.0000,  3.588526511689057E+08,  1.033540161580933E+07, -1.857989498679478E+06, -3.226413537948007E+00,  1.850884060418180E+01,  8.896826321230034E-02,  1.197515997662259E+03,  3.590062644334909E+08, -2.692643969310242E+00,
2466081.500000000, A.D. 2039-Oct-20 00:00:00.0000,  3.585700461061570E+08,  1.193444878595058E+07, -1.850282771724845E+06, -3.315387500580703E+00,  1.850607317209839E+01,  8.942802427799990E-02,  1.196739152693074E+03,  3.587733721706942E+08, -2.698372868969695E+00,
2466082.500000000, A.D. 2039-Oct-21 00:00:00.0000,  3.582797492600208E+08,  1.353323945815784E+07, -1.842536365614969E+06, -3.404463851098801E+00,  1.850290290000747E+01,  8.988675996751461E-02,  1.195960663385003E+03,  3.585399869475005E+08, -2.704055040548736E+00,
2466083.500000000, A.D. 2039-Oct-22 00:00:00.0000,  3.579817518435426E+08,  1.513173876170472E+07, -1.834750369516461E+06, -3.493641213107980E+00,  1.849932827481818E+01,  9.034445697260818E-02,  1.195180543247520E+03,  3.583061128139494E+08, -2.709690189097001E+00,
2466084.500000000, A.D. 2039-Oct-23 00:00:00.0000,  3.576760451892998E+08,  1.672991169503985E+07, -1.826924873750681E+06, -3.582918196024362E+00,  1.849534778127487E+01,  9.080110187020818E-02,  1.194398805875287E+03,  3.580717538456171E+08, -2.715278018415711E+00,
2466085.500000000, A.D. 2039-Oct-24 00:00:00.0000,  3.573626207506357E+08,  1.832772312560252E+07, -1.819059969803931E+06, -3.672293394903516E+00,  1.849095990201330E+01,  9.125668111514340E-02,  1.193615464948512E+03,  3.578369141437272E+08, -2.720818231016238E+00,
2466086.500000000, A.D. 2039-Oct-25 00:00:00.0000,  3.570414701029075E+08,  1.992513778964252E+07, -1.811155750338411E+06, -3.761765390264967E+00,  1.848616311763342E+01,  9.171118103374987E-02,  1.192830534233332E+03,  3.576015978352636E+08, -2.726310528074906E+00,
2466087.500000000, A.D. 2039-Oct-26 00:00:00.0000,  3.567125849447504E+08,  2.152212029204835E+07, -1.803212309203548E+06, -3.851332747889650E+00,  1.848095590675909E+01,  9.216458781379711E-02,  1.192044027582204E+03,  3.573658090730886E+08, -2.731754609362569E+00,
2466088.500000000, A.D. 2039-Oct-27 00:00:00.0000,  3.563759570993603E+08,  2.311863510617923E+07, -1.795229741448442E+06, -3.940994018614902E+00,  1.847533674612874E+01,  9.261688749658248E-02,  1.191255958934323E+03,  3.571295520360676E+08, -2.737150173171545E+00,
2466089.500000000, A.D. 2039-Oct-28 00:00:00.0000,  3.560315785157942E+08,  2.471464657370677E+07, -1.787208143334850E+06, -4.030747738116325E+00,  1.846930411069876E+01,  9.306806596874306E-02,  1.190466342316059E+03,  3.568928309292006E+08, -2.742496916229296E+00,
2466090.500000000, A.D. 2039-Oct-29 00:00:00.0000,  3.556794412702901E+08,  2.631011890446614E+07, -1.779147612350915E+06, -4.120592426668722E+00,  1.846285647376602E+01,  9.351810895356927E-02,  1.189675191841422E+03,  3.566556499837615E+08, -2.747794533590368E+00,
2466091.500000000, A.D. 2039-Oct-30 00:00:00.0000,  3.553195375676085E+08,  2.790501617631910E+07, -1.771048247225607E+06, -4.210526588901377E+00,  1.845599230712136E+01,  9.396700200418984E-02,  1.188882521712565E+03,  3.564180134574483E+08, -2.753042718520338E+00,
2466092.500000000, A.D. 2039-Oct-31 00:00:00.0000,  3.549518597423949E+08,  2.949930233503177E+07, -1.762910147943633E+06, -4.300548713545241E+00,  1.844871008124082E+01,  9.441473049895954E-02,  1.188088346220312E+03,  3.561799256345424E+08, -2.758241162367775E+00,
2466093.500000000, A.D. 2039-Nov-01 00:00:00.0000,  3.545764002605643E+08,  3.109294119417089E+07, -1.754733415760595E+06, -4.390657273183433E+00,  1.844100826552024E+01,  9.486127964055235E-02,  1.187292679744733E+03,  3.559413908260803E+08, -2.763389554433870E+00,
2466094.500000000, A.D. 2039-Nov-02 00:00:00.0000,  3.541931517207066E+08,  3.268589643502240E+07, -1.746518153218064E+06, -4.480850724013887E+00,  1.843288532855978E+01,  9.530663446009857E-02,  1.186495536755752E+03,  3.557024133700361E+08, -2.768487581846420E+00,
2466095.500000000, A.D. 2039-Nov-03 00:00:00.0000,  3.538021068555117E+08,  3.427813160653691E+07, -1.738264464157950E+06, -4.571127505641078E+00,  1.842433973850288E+01,  9.575077982832614E-02,  1.185696931813787E+03,  3.554629976315135E+08, -2.773534929452897E+00,
2466096.500000000, A.D. 2039-Nov-04 00:00:00.0000,  3.534032585332106E+08,  3.586961012530680E+07, -1.729972453735599E+06, -4.661486040915316E+00,  1.841536996342711E+01,  9.619370047515829E-02,  1.184896879570422E+03,  3.552231480029468E+08, -2.778531279749227E+00,
2466097.500000000, A.D. 2039-Nov-05 00:00:00.0000,  3.529965997590274E+08,  3.746029527557908E+07, -1.721642228430735E+06, -4.751924735841087E+00,  1.840597447178045E+01,  9.663538101924107E-02,  1.184095394769088E+03,  3.549828689043053E+08, -2.783476312864378E+00,
2466098.500000000, A.D. 2039-Nov-06 00:00:00.0000,  3.525821236766354E+08,  3.905015020930728E+07, -1.713273896055445E+06, -4.842441979577978E+00,  1.839615173284457E+01,  9.707580600806409E-02,  1.183292492245736E+03,  3.547421647832952E+08, -2.788369706624331E+00,
2466099.500000000, A.D. 2039-Nov-07 00:00:00.0000,  3.521598235696089E+08,  4.063913794624371E+07, -1.704867565758212E+06, -4.933036144549951E+00,  1.838590021719866E+01,  9.751495996796589E-02,  1.182488186929481E+03,  3.545010401155526E+08, -2.793211136712796E+00,
2466100.500000000, A.D. 2039-Nov-08 00:00:00.0000,  3.517296928628596E+08,  4.222722137407032E+07, -1.696423348023282E+06, -5.023705586675858E+00,  1.837521839714675E+01,  9.795282746215150E-02,  1.181682493843183E+03,  3.542594994048177E+08, -2.798000276945453E+00,
2466101.500000000, A.D. 2039-Nov-09 00:00:00.0000,  3.512917251240491E+08,  4.381436324856348E+07, -1.687941354664862E+06, -5.114448645713979E+00,  1.836410474706132E+01,  9.838939315224859E-02,  1.180875428103932E+03,  3.540175471830801E+08, -2.802736799657118E+00,
2466102.500000000, A.D. 2039-Nov-10 00:00:00.0000,  3.508459140649663E+08,  4.540052619378308E+07, -1.679421698815914E+06, -5.205263645700792E+00,  1.835255774360252E+01,  9.882464185820972E-02,  1.180067004923407E+03,  3.537751880106864E+08, -2.807420376189875E+00,
2466103.500000000, A.D. 2039-Nov-11 00:00:00.0000,  3.503922535428649E+08,  4.698567270227382E+07, -1.670864494912295E+06, -5.296148895441704E+00,  1.834057586576833E+01,  9.925855860908417E-02,  1.179257239608084E+03,  3.535324264764025E+08, -2.812050677450133E+00,
2466104.500000000, A.D. 2039-Nov-12 00:00:00.0000,  3.499307375617586E+08,  4.856976513526268E+07, -1.662269858672963E+06, -5.387102688990481E+00,  1.832815759476259E+01,  9.969112867768892E-02,  1.178446147559275E+03,  3.532892671974256E+08, -2.816627374479440E+00,
2466105.500000000, A.D. 2039-Nov-13 00:00:00.0000,  3.494613602736765E+08,  5.015276572283706E+07, -1.653637907078236E+06, -5.478123306058444E+00,  1.831530141367582E+01,  1.001223375934499E-01,  1.177633744273013E+03,  3.530457148193500E+08, -2.821150138987849E+00,
2466106.500000000, A.D. 2039-Nov-14 00:00:00.0000,  3.489841159798908E+08,  5.173463656408850E+07, -1.644968758347970E+06, -5.569209012274808E+00,  1.830200580701608E+01,  1.005521711291628E-01,  1.176820045339799E+03,  3.528017740160899E+08, -2.825618643773537E+00,
2466107.500000000, A.D. 2039-Nov-15 00:00:00.0000,  3.484989991321275E+08,  5.331533962721121E+07, -1.636262531922005E+06, -5.660358059268832E+00,  1.828826926014901E+01,  1.009806152638006E-01,  1.176005066444239E+03,  3.525574494897716E+08, -2.830032562996748E+00,
2466108.500000000, A.D. 2039-Nov-16 00:00:00.0000,  3.480060043337812E+08,  5.489483674955092E+07, -1.627519348444801E+06, -5.751568684527493E+00,  1.827409025871304E+01,  1.014076561225741E-01,  1.175188823364637E+03,  3.523127459706122E+08, -2.834391572256146E+00,
2466109.500000000, A.D. 2039-Nov-17 00:00:00.0000,  3.475051263411502E+08,  5.647308963760494E+07, -1.618739329755869E+06, -5.842839111056993E+00,  1.825946728809163E+01,  1.018332799034241E-01,  1.174371331972594E+03,  3.520676682167980E+08, -2.838695348484524E+00,
2466110.500000000, A.D. 2039-Nov-18 00:00:00.0000,  3.469963600647081E+08,  5.805005986698141E+07, -1.609922598886948E+06, -5.934167546873388E+00,  1.824439883300317E+01,  1.022574727972927E-01,  1.173552608232659E+03,  3.518222210143797E+08, -2.842943569677893E+00,
2466111.500000000, A.D. 2039-Nov-19 00:00:00.0000,  3.464797005704261E+08,  5.962570888232976E+07, -1.601069280066013E+06, -6.025552184381242E+00,  1.822888337725157E+01,  1.026802209110578E-01,  1.172732668202071E+03,  3.515764091771973E+08, -2.847135914505611E+00,
2466112.500000000, A.D. 2039-Nov-20 00:00:00.0000,  3.459551430811497E+08,  6.119999799725736E+07, -1.592179498727467E+06, -6.116991199703037E+00,  1.821291940365305E+01,  1.031015102001236E-01,  1.171911528030636E+03,  3.513302375468403E+08, -2.851272061855750E+00,
2466113.500000000, A.D. 2039-Nov-21 00:00:00.0000,  3.454226829780351E+08,  6.277288839424704E+07, -1.583253381527722E+06, -6.208482752018117E+00,  1.819650539413020E+01,  1.035213264153541E-01,  1.171089203960729E+03,  3.510837109926503E+08, -2.855351690369357E+00,
2466114.500000000, A.D. 2039-Nov-22 00:00:00.0000,  3.448823158020393E+08,  6.434434112458915E+07, -1.574291056364488E+06, -6.300024982957381E+00,  1.817963982994661E+01,  1.039396550664238E-01,  1.170265712327428E+03,  3.508368344117607E+08, -2.859374478008164E+00,
2466115.500000000, A.D. 2039-Nov-23 00:00:00.0000,  3.443340372554594E+08,  6.591431710833865E+07, -1.565292652398691E+06, -6.391616016083268E+00,  1.816232119204489E+01,  1.043564814011910E-01,  1.169441069558766E+03,  3.505896127291713E+08, -2.863340101686648E+00,
2466116.500000000, A.D. 2039-Nov-24 00:00:00.0000,  3.437778432035130E+08,  6.748277713430442E+07, -1.556258300077409E+06, -6.483253956468045E+00,  1.814454796144937E+01,  1.047717903991856E-01,  1.168615292176073E+03,  3.503420508978531E+08, -2.867248236984674E+00,
2466117.500000000, A.D. 2039-Nov-25 00:00:00.0000,  3.432137296759501E+08,  6.904968186007491E+07, -1.547188131156955E+06, -6.574936890369716E+00,  1.812631861969811E+01,  1.051855667762238E-01,  1.167788396794398E+03,  3.500941538988718E+08, -2.871098557944248E+00,
